Timestamp,NetworkTech,NetworkMode,Level,Qual,SNR,DL_bitrate,UL_bitrate,State,EVENT,source_file
2024.06.15_08.59.34,--,LTE,-340,-20.0,11.0,4,5,D,PERIODIC,mc7
2024.06.15_08.59.36,--,LTE,-340,-20.0,10.0,27,32,D,PERIODIC,mc7
2024.06.15_08.59.37,--,LTE,-340,-20.0,10.0,36,19,D,PERIODIC,mc7
2024.06.15_08.59.38,--,LTE,-340,-20.0,8.0,1187,62,D,PERIODIC,mc7
2024.06.15_08.59.39,--,LTE,-340,-20.0,5.0,2438,122,D,PERIODIC,mc7
2024.06.15_08.59.40,--,LTE,-340,-20.0,12.0,2973,70,D,PERIODIC,mc7
2024.06.15_08.59.41,--,LTE,-340,-20.0,8.0,2128,79,D,PERIODIC,mc7
2024.06.15_08.59.42,--,LTE,-340,-20.0,11.0,3297,101,D,PERIODIC,mc7
2024.06.15_08.59.43,--,LTE,-340,-20.0,7.0,2944,129,D,PERIODIC,mc7
2024.06.15_08.59.44,--,LTE,-340,-20.0,13.0,3804,99,D,PERIODIC,mc7
2024.06.15_08.59.45,--,LTE,-340,-20.0,12.0,1563,33,D,PERIODIC,mc7
2024.06.15_08.59.46,--,LTE,-340,-20.0,12.0,4,5,D,PERIODIC,mc7
2024.06.15_08.59.47,--,LTE,-340,-20.0,13.0,4,5,D,PERIODIC,mc7
2024.06.15_08.59.48,--,LTE,-340,-20.0,13.0,2077,46,D,PERIODIC,mc7
2024.06.15_08.59.49,--,LTE,-340,-20.0,13.0,8031,67,D,PERIODIC,mc7
2024.06.15_08.59.50,--,LTE,-340,-20.0,10.0,3922,35,D,PERIODIC,mc7
2024.06.15_08.59.51,--,LTE,-340,-20.0,10.0,4,5,D,PERIODIC,mc7
2024.06.15_08.59.52,--,LTE,-340,-20.0,8.0,5,7,D,PERIODIC,mc7
2024.06.15_08.59.53,--,LTE,-340,-20.0,6.0,4,6,D,PERIODIC,mc7
2024.06.15_08.59.54,--,LTE,-340,-20.0,9.0,2209,33,D,PERIODIC,mc7
2024.06.15_08.59.55,--,LTE,-340,-20.0,11.0,2135,22,D,PERIODIC,mc7
2024.06.15_08.59.56,--,5G NSA,-101,-11.0,11.0,4,6,D,PERIODIC,mc7
2024.06.15_08.59.57,--,5G NSA,-104,-11.0,11.0,37,21,D,PERIODIC,mc7
2024.06.15_08.59.58,--,5G NSA,-105,-11.0,10.0,17004,146,D,PERIODIC,mc7
2024.06.15_08.59.59,--,5G NSA,-105,-11.0,10.0,12,9,D,PERIODIC,mc7
2024.06.15_09.00.00,--,5G NSA,-108,-11.0,7.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.01,--,5G NSA,-113,-12.0,2.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.02,--,5G NSA,-113,-13.0,2.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.03,--,5G NSA,-115,-13.0,0.0,4,7,D,PERIODIC,mc7
2024.06.15_09.00.04,--,5G NSA,1111,1111.0,0.0,5,8,D,PERIODIC,mc7
2024.06.15_09.00.05,--,LTE,-340,-20.0,0.0,48,81,D,PERIODIC,mc7
2024.06.15_09.00.06,--,LTE,-340,-20.0,7.0,12,9,D,PERIODIC,mc7
2024.06.15_09.00.07,--,LTE,-340,-20.0,11.0,7,11,D,PERIODIC,mc7
2024.06.15_09.00.08,--,LTE,-340,-20.0,11.0,8,7,D,PERIODIC,mc7
2024.06.15_09.00.09,--,LTE,-340,-20.0,9.0,725,37,D,PERIODIC,mc7
2024.06.15_09.00.10,--,LTE,-340,-20.0,10.0,7567,97,D,PERIODIC,mc7
2024.06.15_09.00.11,--,LTE,-340,-20.0,9.0,7591,82,D,PERIODIC,mc7
2024.06.15_09.00.12,--,LTE,-340,-20.0,6.0,2726,99,D,PERIODIC,mc7
2024.06.15_09.00.13,--,5G NSA,-107,-11.0,6.0,56,27,D,PERIODIC,mc7
2024.06.15_09.00.14,--,5G NSA,-110,-11.0,6.0,28,27,D,PERIODIC,mc7
2024.06.15_09.00.15,--,5G NSA,-112,-12.0,3.0,82,44,D,PERIODIC,mc7
2024.06.15_09.00.16,--,5G NSA,-109,-12.0,5.0,5,5,D,PERIODIC,mc7
2024.06.15_09.00.17,--,5G NSA,-114,-12.0,1.0,4,5,D,PERIODIC,mc7
2024.06.15_09.00.18,--,5G NSA,-110,-12.0,3.0,14669,121,D,PERIODIC,mc7
2024.06.15_09.00.19,--,5G NSA,-113,-13.0,1.0,4,5,D,PERIODIC,mc7
2024.06.15_09.00.20,--,5G NSA,-112,-13.0,0.0,4,5,D,PERIODIC,mc7
2024.06.15_09.00.21,--,5G NSA,-113,-14.0,-2.0,4,7,D,PERIODIC,mc7
2024.06.15_09.00.22,--,5G NSA,-115,-14.0,-2.0,4,5,D,PERIODIC,mc7
2024.06.15_09.00.23,--,5G NSA,-116,-15.0,-5.0,4,5,D,PERIODIC,mc7
2024.06.15_09.00.24,--,5G NSA,-111,-15.0,-1.0,4,5,D,PERIODIC,mc7
2024.06.15_09.00.25,--,5G NSA,-113,-14.0,-1.0,4284,47,D,PERIODIC,mc7
2024.06.15_09.00.26,--,5G NSA,-109,-14.0,1.0,4,7,D,PERIODIC,mc7
2024.06.15_09.00.27,--,5G NSA,-110,-13.0,0.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.28,--,5G NSA,-109,-13.0,2.0,4508,52,D,PERIODIC,mc7
2024.06.15_09.00.29,--,5G NSA,-111,-13.0,0.0,12300,108,D,PERIODIC,mc7
2024.06.15_09.00.30,--,5G NSA,-111,-14.0,1.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.31,--,5G NSA,-108,-13.0,-1.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.32,--,5G NSA,-109,-14.0,-1.0,4,7,D,PERIODIC,mc7
2024.06.15_09.00.33,--,5G NSA,-111,-15.0,-3.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.34,--,5G NSA,-111,-15.0,-4.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.35,--,5G NSA,-110,-16.0,-5.0,29,54,D,PERIODIC,mc7
2024.06.15_09.00.36,--,5G NSA,-109,-17.0,-6.0,34,34,D,PERIODIC,mc7
2024.06.15_09.00.37,--,5G NSA,-110,-17.0,-6.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.38,--,5G NSA,-116,-17.0,-5.0,4,7,D,PERIODIC,mc7
2024.06.15_09.00.39,--,5G NSA,-103,-16.0,-4.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.40,--,5G NSA,-108,-16.0,-3.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.41,--,5G NSA,-111,-17.0,-5.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.42,--,5G NSA,-109,-17.0,-5.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.43,--,5G NSA,-115,-17.0,-6.0,4,7,D,PERIODIC,mc7
2024.06.15_09.00.44,--,5G NSA,-116,-17.0,-5.0,7,14,D,PERIODIC,mc7
2024.06.15_09.00.45,--,5G NSA,1111,1111.0,0.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.46,--,LTE,-340,-20.0,8.0,14,25,D,PERIODIC,mc7
2024.06.15_09.00.47,--,LTE,-340,-20.0,8.0,1060,28,D,PERIODIC,mc7
2024.06.15_09.00.48,--,LTE,-340,-20.0,12.0,3129,27,D,PERIODIC,mc7
2024.06.15_09.00.49,--,LTE,-340,-20.0,15.0,4,5,D,PERIODIC,mc7
2024.06.15_09.00.50,--,LTE,-340,-20.0,12.0,7,6,D,PERIODIC,mc7
2024.06.15_09.00.51,--,LTE,-340,-20.0,12.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.52,--,LTE,-340,-20.0,11.0,4,7,D,PERIODIC,mc7
2024.06.15_09.00.53,--,LTE,-340,-20.0,15.0,8,10,D,PERIODIC,mc7
2024.06.15_09.00.54,--,LTE,-340,-20.0,18.0,4,18,D,PERIODIC,mc7
2024.06.15_09.00.55,--,LTE,-340,-20.0,18.0,7289,76,D,PERIODIC,mc7
2024.06.15_09.00.56,--,LTE,-340,-20.0,17.0,9162,73,D,PERIODIC,mc7
2024.06.15_09.00.57,--,LTE,-340,-20.0,19.0,4,6,D,PERIODIC,mc7
2024.06.15_09.00.58,--,LTE,-340,-20.0,18.0,4,7,D,PERIODIC,mc7
2024.06.15_09.00.59,--,5G NSA,-97,-11.0,18.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.00,--,5G NSA,-99,-11.0,10.0,5,12,D,PERIODIC,mc7
2024.06.15_09.01.01,--,5G NSA,-99,-11.0,12.0,17,31,D,PERIODIC,mc7
2024.06.15_09.01.02,--,5G NSA,-101,-11.0,9.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.03,--,5G NSA,-101,-11.0,10.0,4,11,D,PERIODIC,mc7
2024.06.15_09.01.04,--,5G NSA,-103,-11.0,5.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.05,--,5G NSA,-106,-13.0,0.0,6,16,D,PERIODIC,mc7
2024.06.15_09.01.06,--,5G NSA,-106,-12.0,2.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.07,--,5G NSA,-102,-13.0,0.0,4,7,D,PERIODIC,mc7
2024.06.15_09.01.08,--,5G NSA,-103,-13.0,3.0,4,5,D,PERIODIC,mc7
2024.06.15_09.01.09,--,5G NSA,-102,-12.0,2.0,4,5,D,PERIODIC,mc7
2024.06.15_09.01.10,--,5G NSA,-100,-12.0,4.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.11,--,5G NSA,-104,-12.0,1.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.12,--,5G NSA,-105,-13.0,-1.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.13,--,5G NSA,-120,-15.0,11.0,10,7,D,PERIODIC,mc7
2024.06.15_09.01.14,--,5G NSA,-111,-13.0,11.0,77,70,D,PERIODIC,mc7
2024.06.15_09.01.15,--,5G NSA,-113,-12.0,15.0,27,13,D,PERIODIC,mc7
2024.06.15_09.01.16,--,5G NSA,-117,-13.0,13.0,4,5,D,PERIODIC,mc7
2024.06.15_09.01.17,--,5G NSA,-117,-14.0,11.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.18,--,5G NSA,-117,-14.0,11.0,4166,43,D,PERIODIC,mc7
2024.06.15_09.01.19,--,5G NSA,-116,-14.0,11.0,2,6,D,PERIODIC,mc7
2024.06.15_09.01.20,--,5G NSA,-119,-16.0,7.0,8042,77,D,PERIODIC,mc7
2024.06.15_09.01.21,--,LTE,-340,-20.0,13.0,7649,67,D,PERIODIC,mc7
2024.06.15_09.01.22,--,5G NSA,-111,-12.0,17.0,6,6,D,PERIODIC,mc7
2024.06.15_09.01.23,--,5G NSA,-110,-12.0,18.0,7,6,D,PERIODIC,mc7
2024.06.15_09.01.24,--,5G NSA,-109,-12.0,18.0,6,14,D,PERIODIC,mc7
2024.06.15_09.01.25,--,5G NSA,-107,-12.0,17.0,4,7,D,PERIODIC,mc7
2024.06.15_09.01.26,--,5G NSA,-105,-11.0,17.0,5,5,D,PERIODIC,mc7
2024.06.15_09.01.27,--,5G NSA,-103,-11.0,18.0,4,5,D,PERIODIC,mc7
2024.06.15_09.01.28,--,5G NSA,-105,-11.0,22.0,4,5,D,PERIODIC,mc7
2024.06.15_09.01.29,--,5G NSA,-111,-11.0,21.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.30,--,5G NSA,-108,-12.0,21.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.31,--,5G NSA,-107,-12.0,17.0,4,7,D,PERIODIC,mc7
2024.06.15_09.01.32,--,5G NSA,-109,-13.0,18.0,4,5,D,PERIODIC,mc7
2024.06.15_09.01.33,--,5G NSA,-109,-13.0,16.0,4,5,D,PERIODIC,mc7
2024.06.15_09.01.34,--,5G NSA,-116,-18.0,14.0,4,5,D,PERIODIC,mc7
2024.06.15_09.01.35,--,5G NSA,-104,-11.0,14.0,30,52,D,PERIODIC,mc7
2024.06.15_09.01.37,--,5G NSA,-107,-11.0,9.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.38,--,5G NSA,-110,-12.0,5.0,4,5,D,PERIODIC,mc7
2024.06.15_09.01.38,--,5G NSA,-106,-12.0,15.0,7,7,D,PERIODIC,mc7
2024.06.15_09.01.40,--,5G NSA,-108,-12.0,15.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.41,--,5G NSA,-110,-13.0,19.0,17441,134,D,PERIODIC,mc7
2024.06.15_09.01.42,--,5G NSA,-104,-11.0,15.0,14,7,D,PERIODIC,mc7
2024.06.15_09.01.43,--,5G NSA,-106,-11.0,14.0,4,7,D,PERIODIC,mc7
2024.06.15_09.01.44,--,5G NSA,-102,-11.0,12.0,4,5,D,PERIODIC,mc7
2024.06.15_09.01.45,--,5G NSA,-99,-11.0,12.0,4,5,D,PERIODIC,mc7
2024.06.15_09.01.46,--,5G NSA,-106,-11.0,12.0,11,22,D,PERIODIC,mc7
2024.06.15_09.01.47,--,5G NSA,-103,-11.0,13.0,4,5,D,PERIODIC,mc7
2024.06.15_09.01.48,--,5G NSA,-102,-11.0,13.0,2163,88,D,PERIODIC,mc7
2024.06.15_09.01.49,--,5G NSA,-115,-16.0,16.0,35,18,D,PERIODIC,mc7
2024.06.15_09.01.50,--,5G NSA,-125,-20.0,16.0,10,13,D,PERIODIC,mc7
2024.06.15_09.01.51,--,5G NSA,-86,-11.0,20.0,7,7,D,PERIODIC,mc7
2024.06.15_09.01.52,--,5G NSA,-83,-11.0,25.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.53,--,5G NSA,-86,-11.0,28.0,7,7,D,PERIODIC,mc7
2024.06.15_09.01.54,--,5G NSA,-87,-11.0,27.0,4,7,D,PERIODIC,mc7
2024.06.15_09.01.55,--,5G NSA,-85,-11.0,26.0,5,5,D,PERIODIC,mc7
2024.06.15_09.01.56,--,5G NSA,-85,-11.0,26.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.57,--,5G NSA,-83,-11.0,26.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.58,--,5G NSA,-85,-11.0,28.0,4,6,D,PERIODIC,mc7
2024.06.15_09.01.59,--,5G NSA,-84,-11.0,25.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.00,--,5G NSA,-86,-11.0,23.0,4,7,D,PERIODIC,mc7
2024.06.15_09.02.01,--,5G NSA,-78,-11.0,22.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.02,--,5G NSA,-82,-11.0,19.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.03,--,5G NSA,-78,-11.0,19.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.04,--,5G NSA,-79,-11.0,16.0,4,14,D,PERIODIC,mc7
2024.06.15_09.02.05,--,5G NSA,-80,-11.0,14.0,9,18,D,PERIODIC,mc7
2024.06.15_09.02.06,--,5G NSA,-79,-11.0,11.0,7,6,D,PERIODIC,mc7
2024.06.15_09.02.07,--,5G NSA,-75,-11.0,7.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.08,--,5G NSA,-75,-11.0,21.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.09,--,5G NSA,-74,-12.0,22.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.10,--,5G NSA,-82,-14.0,27.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.11,--,5G NSA,-77,-11.0,27.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.12,--,5G NSA,-74,-11.0,20.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.13,--,5G NSA,-74,-11.0,24.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.14,--,5G NSA,-75,-11.0,22.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.15,--,5G NSA,-77,-11.0,19.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.16,--,5G NSA,-78,-11.0,20.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.17,--,5G NSA,-80,-11.0,23.0,5,7,D,PERIODIC,mc7
2024.06.15_09.02.18,--,5G NSA,-85,-11.0,25.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.19,--,5G NSA,-83,-11.0,25.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.20,--,5G NSA,-87,-11.0,28.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.21,--,5G NSA,-87,-11.0,27.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.22,--,5G NSA,-91,-11.0,28.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.23,--,5G NSA,-88,-11.0,28.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.24,--,5G NSA,-88,-11.0,28.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.25,--,5G NSA,-87,-11.0,30.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.26,--,5G NSA,-93,-11.0,30.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.27,--,5G NSA,-86,-11.0,28.0,7,6,D,PERIODIC,mc7
2024.06.15_09.02.28,--,5G NSA,-84,-11.0,27.0,4,7,D,PERIODIC,mc7
2024.06.15_09.02.29,--,5G NSA,-87,-11.0,28.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.30,--,5G NSA,-86,-11.0,26.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.31,--,5G NSA,-85,-11.0,26.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.32,--,5G NSA,-92,-11.0,24.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.33,--,5G NSA,-91,-11.0,23.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.34,--,5G NSA,-94,-11.0,22.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.35,--,5G NSA,-92,-11.0,23.0,57,79,D,PERIODIC,mc7
2024.06.15_09.02.36,--,5G NSA,-95,-11.0,20.0,6,6,D,PERIODIC,mc7
2024.06.15_09.02.37,--,5G NSA,-96,-11.0,18.0,7,5,D,PERIODIC,mc7
2024.06.15_09.02.38,--,5G NSA,-100,-11.0,16.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.39,--,5G NSA,-99,-11.0,16.0,4,11,D,PERIODIC,mc7
2024.06.15_09.02.40,--,5G NSA,-100,-11.0,16.0,4,2,D,PERIODIC,mc7
2024.06.15_09.02.41,--,5G NSA,-102,-11.0,15.0,4,11,D,PERIODIC,mc7
2024.06.15_09.02.42,--,5G NSA,-100,-11.0,17.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.43,--,5G NSA,-102,-11.0,17.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.44,--,5G NSA,-102,-11.0,15.0,6,14,D,PERIODIC,mc7
2024.06.15_09.02.45,--,5G NSA,-102,-11.0,14.0,4,6,D,PERIODIC,mc7
2024.06.15_09.02.46,--,5G NSA,-100,-11.0,14.0,4,7,D,PERIODIC,mc7
2024.06.15_09.02.47,--,5G NSA,-103,-11.0,14.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.48,--,5G NSA,-103,-11.0,13.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.49,--,5G NSA,-103,-11.0,12.0,37,40,D,PERIODIC,mc7
2024.06.15_09.02.50,--,5G NSA,-105,-11.0,14.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.51,--,5G NSA,-100,-11.0,13.0,4,5,D,PERIODIC,mc7
2024.06.15_09.02.52,--,5G NSA,-102,-11.0,16.0,7,6,D,PERIODIC,mc7
2024.06.15_09.02.53,--,5G NSA,-104,-11.0,15.0,6,5,D,PERIODIC,mc7
2024.06.15_09.02.54,--,5G NSA,-102,-11.0,13.0,2,5,D,PERIODIC,mc7
2024.06.15_09.02.55,--,5G NSA,-100,-11.0,15.0,8,6,D,PERIODIC,mc7
2024.06.15_09.02.56,--,5G NSA,-103,-11.0,15.0,0,5,D,PERIODIC,mc7
2024.06.15_09.02.57,--,5G NSA,-101,-11.0,18.0,8,7,D,PERIODIC,mc7
2024.06.15_09.02.58,--,5G NSA,-100,-11.0,17.0,2,5,D,PERIODIC,mc7
2024.06.15_09.02.59,--,5G NSA,-101,-11.0,16.0,9,8,D,PERIODIC,mc7
2024.06.15_09.03.00,--,5G NSA,-104,-11.0,12.0,0,5,D,PERIODIC,mc7
2024.06.15_09.03.01,--,5G NSA,-100,-11.0,11.0,8,7,D,PERIODIC,mc7
2024.06.15_09.03.02,--,5G NSA,-101,-11.0,14.0,4,6,D,PERIODIC,mc7
2024.06.15_09.03.03,--,5G NSA,-102,-11.0,14.0,0,5,D,PERIODIC,mc7
2024.06.15_09.03.04,--,5G NSA,-102,-11.0,15.0,9,7,D,PERIODIC,mc7
2024.06.15_09.03.05,--,5G NSA,-103,-11.0,13.0,4,5,D,PERIODIC,mc7
2024.06.15_09.03.06,--,5G NSA,-103,-11.0,11.0,4,5,D,PERIODIC,mc7
2024.06.15_09.03.07,--,5G NSA,-98,-11.0,9.0,4,5,D,PERIODIC,mc7
2024.06.15_09.03.08,--,5G NSA,-100,-11.0,9.0,4,5,D,PERIODIC,mc7
2024.06.15_09.03.09,--,5G NSA,-101,-11.0,10.0,4,6,D,PERIODIC,mc7
2024.06.15_09.03.10,--,5G NSA,-98,-11.0,10.0,5,5,D,PERIODIC,mc7
2024.06.15_09.03.11,--,5G NSA,-101,-11.0,10.0,4,5,D,PERIODIC,mc7
