Timestamp,NetworkTech,NetworkMode,Level,Qual,SNR,DL_bitrate,UL_bitrate,State,EVENT,source_file
2024.06.14_15.46.00,--,5G NSA,-98,-12.0,7.0,2938,108,D,PERIODIC,mc6
2024.06.14_15.46.01,--,5G NSA,-100,-12.0,2.0,2429,128,D,PERIODIC,mc6
2024.06.14_15.46.02,--,5G NSA,-101,-13.0,1.0,2436,84,D,PERIODIC,mc6
2024.06.14_15.46.03,--,5G NSA,-102,-13.0,4.0,2275,92,D,PERIODIC,mc6
2024.06.14_15.46.04,--,5G NSA,-103,-12.0,3.0,2888,205,D,PERIODIC,mc6
2024.06.14_15.46.05,--,5G NSA,-99,-12.0,2.0,471,29,D,PERIODIC,mc6
2024.06.14_15.46.06,--,5G NSA,-103,-12.0,3.0,2,5,D,PERIODIC,mc6
2024.06.14_15.46.07,--,5G NSA,-103,-12.0,3.0,5,6,D,PERIODIC,mc6
2024.06.14_15.46.08,--,5G NSA,-106,-13.0,0.0,3,6,D,PERIODIC,mc6
2024.06.14_15.46.09,--,5G NSA,-102,-13.0,3.0,47,51,D,PERIODIC,mc6
2024.06.14_15.46.11,--,5G NSA,-100,-13.0,0.0,4,6,D,PERIODIC,mc6
2024.06.14_15.46.12,--,5G NSA,-107,-16.0,-5.0,7,14,D,PERIODIC,mc6
2024.06.14_15.46.13,--,5G NSA,-97,-14.0,3.0,2,6,D,PERIODIC,mc6
2024.06.14_15.46.14,--,5G NSA,-107,-15.0,-3.0,4238,69,D,PERIODIC,mc6
2024.06.14_15.46.15,--,5G NSA,-100,-12.0,8.0,5,5,D,PERIODIC,mc6
2024.06.14_15.46.16,--,5G NSA,-104,-12.0,4.0,4,5,D,PERIODIC,mc6
2024.06.14_15.46.17,--,5G NSA,-99,-12.0,5.0,4,5,D,PERIODIC,mc6
2024.06.14_15.46.18,--,5G NSA,-103,-12.0,4.0,4,5,D,PERIODIC,mc6
2024.06.14_15.46.19,--,5G NSA,-101,-12.0,5.0,174,124,D,PERIODIC,mc6
2024.06.14_15.46.20,--,5G NSA,-105,-12.0,2.0,958,43,D,PERIODIC,mc6
2024.06.14_15.46.21,--,5G NSA,-103,-12.0,2.0,1853,47,D,PERIODIC,mc6
2024.06.14_15.46.22,--,5G NSA,-100,-12.0,5.0,2818,61,D,PERIODIC,mc6
2024.06.14_15.46.23,--,5G NSA,-102,-12.0,4.0,4497,77,D,PERIODIC,mc6
2024.06.14_15.46.24,--,5G NSA,-104,-12.0,1.0,2299,85,D,PERIODIC,mc6
2024.06.14_15.46.25,--,5G NSA,-108,-14.0,-2.0,2365,79,D,PERIODIC,mc6
2024.06.14_15.46.26,--,5G NSA,-104,-13.0,1.0,2457,77,D,PERIODIC,mc6
2024.06.14_15.46.27,--,5G NSA,-100,-13.0,4.0,382,13,D,PERIODIC,mc6
2024.06.14_15.46.28,--,5G NSA,-108,-13.0,-1.0,4,16,D,PERIODIC,mc6
2024.06.14_15.46.29,--,5G NSA,-102,-13.0,1.0,4254,58,D,PERIODIC,mc6
2024.06.14_15.46.30,--,5G NSA,-109,-14.0,-4.0,4,5,D,PERIODIC,mc6
2024.06.14_15.46.31,--,5G NSA,-103,-14.0,3.0,4,6,D,PERIODIC,mc6
2024.06.14_15.46.32,--,5G NSA,-105,-12.0,3.0,5,5,D,PERIODIC,mc6
2024.06.14_15.46.33,--,5G NSA,-113,-12.0,3.0,4,5,D,PERIODIC,mc6
2024.06.14_15.46.34,--,5G NSA,-114,-12.0,3.0,4,5,D,PERIODIC,mc6
2024.06.14_15.46.35,--,5G NSA,-107,-13.0,0.0,4,5,D,PERIODIC,mc6
2024.06.14_15.46.36,--,5G NSA,-107,-13.0,3.0,4,5,D,PERIODIC,mc6
2024.06.14_15.46.37,--,5G NSA,-109,-12.0,3.0,22,39,D,PERIODIC,mc6
2024.06.14_15.46.38,--,5G NSA,-113,-12.0,4.0,31,11,D,PERIODIC,mc6
2024.06.14_15.46.39,--,5G NSA,-107,-12.0,4.0,7,16,D,PERIODIC,mc6
2024.06.14_15.46.40,--,5G NSA,-109,-13.0,0.0,4,6,D,PERIODIC,mc6
2024.06.14_15.46.41,--,5G NSA,-104,-12.0,8.0,2210,45,D,PERIODIC,mc6
2024.06.14_15.46.42,--,5G NSA,-109,-12.0,2.0,403,12,D,PERIODIC,mc6
2024.06.14_15.46.43,--,5G NSA,-106,-12.0,2.0,2913,42,D,PERIODIC,mc6
2024.06.14_15.46.44,--,5G NSA,-102,-12.0,8.0,2206,79,D,PERIODIC,mc6
2024.06.14_15.46.45,--,5G NSA,-105,-12.0,4.0,2794,119,D,PERIODIC,mc6
2024.06.14_15.46.46,--,5G NSA,-102,-12.0,6.0,2628,93,D,PERIODIC,mc6
2024.06.14_15.46.47,--,5G NSA,-104,-12.0,7.0,399,33,D,PERIODIC,mc6
2024.06.14_15.46.48,--,5G NSA,-98,-11.0,9.0,621,69,D,PERIODIC,mc6
2024.06.14_15.46.49,--,5G NSA,-96,-11.0,10.0,4739,206,D,PERIODIC,mc6
2024.06.14_15.46.50,--,5G NSA,-102,-11.0,6.0,2506,168,D,PERIODIC,mc6
2024.06.14_15.46.51,--,5G NSA,-103,-12.0,3.0,2497,121,D,PERIODIC,mc6
2024.06.14_15.46.52,--,5G NSA,-104,-12.0,4.0,2556,129,D,PERIODIC,mc6
2024.06.14_15.46.53,--,5G NSA,-106,-12.0,1.0,2503,132,D,PERIODIC,mc6
2024.06.14_15.46.54,--,5G NSA,-106,-12.0,3.0,2481,97,D,PERIODIC,mc6
2024.06.14_15.46.55,--,5G NSA,-103,-12.0,7.0,2505,80,D,PERIODIC,mc6
2024.06.14_15.46.56,--,5G NSA,-103,-12.0,2.0,2446,138,D,PERIODIC,mc6
2024.06.14_15.46.57,--,5G NSA,-106,-13.0,2.0,2544,76,D,PERIODIC,mc6
2024.06.14_15.46.58,--,5G NSA,-108,-13.0,1.0,2598,85,D,PERIODIC,mc6
2024.06.14_15.46.59,--,5G NSA,-108,-13.0,0.0,1904,67,D,PERIODIC,mc6
2024.06.14_15.47.00,--,5G NSA,-105,-13.0,3.0,2547,32,D,PERIODIC,mc6
2024.06.14_15.47.01,--,5G NSA,-109,-13.0,0.0,891,30,D,PERIODIC,mc6
2024.06.14_15.47.02,--,5G NSA,-109,-14.0,2.0,1895,26,D,PERIODIC,mc6
2024.06.14_15.47.03,--,5G NSA,-107,-13.0,5.0,1164,20,D,PERIODIC,mc6
2024.06.14_15.47.04,--,5G NSA,-105,-12.0,7.0,3414,37,D,PERIODIC,mc6
2024.06.14_15.47.05,--,5G NSA,-106,-11.0,7.0,2425,41,D,PERIODIC,mc6
2024.06.14_15.47.06,--,5G NSA,-108,-11.0,5.0,4830,74,D,PERIODIC,mc6
2024.06.14_15.47.07,--,5G NSA,-110,-12.0,4.0,2307,69,D,PERIODIC,mc6
2024.06.14_15.47.08,--,5G NSA,-110,-13.0,0.0,1606,65,D,PERIODIC,mc6
2024.06.14_15.47.09,--,5G NSA,-112,-13.0,1.0,551,17,D,PERIODIC,mc6
2024.06.14_15.47.10,--,5G NSA,-109,-13.0,1.0,948,40,D,PERIODIC,mc6
2024.06.14_15.47.11,--,5G NSA,-109,-13.0,0.0,1374,84,D,PERIODIC,mc6
2024.06.14_15.47.12,--,5G NSA,-110,-14.0,-2.0,1512,52,D,PERIODIC,mc6
2024.06.14_15.47.13,--,5G NSA,-113,-15.0,-3.0,8,8,D,PERIODIC,mc6
2024.06.14_15.47.14,--,5G NSA,-104,-12.0,3.0,3920,47,D,PERIODIC,mc6
2024.06.14_15.47.15,--,5G NSA,-103,-12.0,3.0,3419,157,D,PERIODIC,mc6
2024.06.14_15.47.16,--,5G NSA,-104,-12.0,2.0,2607,186,D,PERIODIC,mc6
2024.06.14_15.47.17,--,5G NSA,-102,-12.0,6.0,2530,112,D,PERIODIC,mc6
2024.06.14_15.47.18,--,5G NSA,-104,-12.0,3.0,2551,97,D,PERIODIC,mc6
2024.06.14_15.47.19,--,5G NSA,-106,-12.0,2.0,2517,67,D,PERIODIC,mc6
2024.06.14_15.47.20,--,5G NSA,-103,-12.0,5.0,2528,89,D,PERIODIC,mc6
2024.06.14_15.47.21,--,5G NSA,-106,-12.0,1.0,2523,121,D,PERIODIC,mc6
2024.06.14_15.47.22,--,5G NSA,-98,-12.0,5.0,2509,109,D,PERIODIC,mc6
2024.06.14_15.47.23,--,5G NSA,-103,-12.0,3.0,4564,196,D,PERIODIC,mc6
2024.06.14_15.47.24,--,5G NSA,-107,-13.0,-2.0,2536,105,D,PERIODIC,mc6
2024.06.14_15.47.25,--,5G NSA,-103,-14.0,3.0,2560,68,D,PERIODIC,mc6
2024.06.14_15.47.26,--,5G NSA,-103,-12.0,6.0,2512,135,D,PERIODIC,mc6
2024.06.14_15.47.27,--,5G NSA,-102,-12.0,5.0,2485,108,D,PERIODIC,mc6
2024.06.14_15.47.28,--,5G NSA,-103,-12.0,3.0,2600,118,D,PERIODIC,mc6
2024.06.14_15.47.29,--,5G NSA,-102,-12.0,4.0,2504,114,D,PERIODIC,mc6
2024.06.14_15.47.30,--,5G NSA,-102,-12.0,6.0,2279,140,D,PERIODIC,mc6
2024.06.14_15.47.31,--,5G NSA,-104,-12.0,6.0,1222,48,D,PERIODIC,mc6
2024.06.14_15.47.32,--,5G NSA,-98,-12.0,8.0,57,27,D,PERIODIC,mc6
2024.06.14_15.47.33,--,5G NSA,-99,-12.0,7.0,5011,156,D,PERIODIC,mc6
2024.06.14_15.47.34,--,5G NSA,-101,-12.0,5.0,2461,137,D,PERIODIC,mc6
2024.06.14_15.47.35,--,5G NSA,-98,-12.0,4.0,2609,115,D,PERIODIC,mc6
2024.06.14_15.47.36,--,5G NSA,-99,-12.0,1.0,2254,124,D,PERIODIC,mc6
2024.06.14_15.47.37,--,5G NSA,-102,-13.0,1.0,1448,66,D,PERIODIC,mc6
2024.06.14_15.47.38,--,5G NSA,-102,-12.0,2.0,8,39,D,PERIODIC,mc6
2024.06.14_15.47.39,--,5G NSA,-99,-12.0,6.0,2956,104,D,PERIODIC,mc6
2024.06.14_15.47.40,--,5G NSA,-101,-12.0,6.0,4,5,D,PERIODIC,mc6
2024.06.14_15.47.41,--,5G NSA,-102,-11.0,7.0,1004,45,D,PERIODIC,mc6
2024.06.14_15.47.42,--,5G NSA,-106,-12.0,4.0,4762,115,D,PERIODIC,mc6
2024.06.14_15.47.43,--,5G NSA,-112,-13.0,-1.0,2127,109,D,PERIODIC,mc6
2024.06.14_15.47.44,--,5G NSA,-106,-13.0,4.0,2925,131,D,PERIODIC,mc6
2024.06.14_15.47.45,--,5G NSA,-105,-12.0,4.0,2506,151,D,PERIODIC,mc6
2024.06.14_15.47.46,--,5G NSA,-104,-11.0,10.0,2532,143,D,PERIODIC,mc6
2024.06.14_15.47.47,--,5G NSA,-104,-11.0,7.0,2366,141,D,PERIODIC,mc6
2024.06.14_15.47.48,--,5G NSA,-111,-13.0,1.0,7,20,D,PERIODIC,mc6
2024.06.14_15.47.49,--,5G NSA,-103,-14.0,-2.0,1424,28,D,PERIODIC,mc6
2024.06.14_15.47.50,--,5G NSA,-93,-11.0,6.0,1387,17,D,PERIODIC,mc6
2024.06.14_15.47.51,--,5G NSA,-104,-13.0,0.0,4,5,D,PERIODIC,mc6
2024.06.14_15.47.52,--,5G NSA,-107,-13.0,1.0,4,5,D,PERIODIC,mc6
2024.06.14_15.47.53,--,5G NSA,-106,-12.0,3.0,4,5,D,PERIODIC,mc6
2024.06.14_15.47.54,--,5G NSA,-102,-13.0,0.0,4,6,D,PERIODIC,mc6
2024.06.14_15.47.55,--,5G NSA,-112,-14.0,-2.0,4,5,D,PERIODIC,mc6
2024.06.14_15.47.56,--,5G NSA,-110,-16.0,-4.0,4,5,D,PERIODIC,mc6
2024.06.14_15.47.57,--,5G NSA,-110,-15.0,-1.0,4,5,D,PERIODIC,mc6
2024.06.14_15.47.58,--,5G NSA,-109,-16.0,-4.0,4,5,D,PERIODIC,mc6
2024.06.14_15.47.59,--,5G NSA,-104,-11.0,7.0,767,260,D,PERIODIC,mc6
2024.06.14_15.48.00,--,5G NSA,-101,-12.0,4.0,7686,87,D,PERIODIC,mc6
2024.06.14_15.48.01,--,5G NSA,-101,-12.0,2.0,16974,135,D,PERIODIC,mc6
2024.06.14_15.48.02,--,5G NSA,-98,-12.0,4.0,10202,98,D,PERIODIC,mc6
2024.06.14_15.48.03,--,5G NSA,-93,-11.0,9.0,241,29,D,PERIODIC,mc6
2024.06.14_15.48.04,--,5G NSA,-92,-11.0,12.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.05,--,5G NSA,-97,-11.0,10.0,4,6,D,PERIODIC,mc6
2024.06.14_15.48.06,--,5G NSA,-96,-11.0,11.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.07,--,5G NSA,-97,-11.0,11.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.08,--,5G NSA,-100,-11.0,6.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.09,--,5G NSA,-99,-11.0,10.0,38,40,D,PERIODIC,mc6
2024.06.14_15.48.10,--,5G NSA,-98,-11.0,8.0,4,6,D,PERIODIC,mc6
2024.06.14_15.48.11,--,5G NSA,-93,-11.0,14.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.12,--,5G NSA,-92,-11.0,15.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.13,--,5G NSA,-95,-11.0,12.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.14,--,5G NSA,-97,-11.0,12.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.15,--,5G NSA,-96,-11.0,11.0,4305,93,D,PERIODIC,mc6
2024.06.14_15.48.16,--,5G NSA,-92,-11.0,14.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.17,--,5G NSA,-93,-11.0,13.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.18,--,5G NSA,-98,-11.0,10.0,7,17,D,PERIODIC,mc6
2024.06.14_15.48.19,--,5G NSA,-92,-11.0,15.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.20,--,5G NSA,-93,-11.0,15.0,6,7,D,PERIODIC,mc6
2024.06.14_15.48.21,--,5G NSA,-101,-11.0,11.0,4,6,D,PERIODIC,mc6
2024.06.14_15.48.22,--,5G NSA,-102,-11.0,6.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.23,--,5G NSA,-98,-11.0,16.0,41,62,D,PERIODIC,mc6
2024.06.14_15.48.24,--,5G NSA,-106,-11.0,6.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.25,--,5G NSA,-106,-11.0,6.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.26,--,5G NSA,-103,-11.0,6.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.27,--,5G NSA,-106,-12.0,3.0,4,6,D,PERIODIC,mc6
2024.06.14_15.48.28,--,5G NSA,-107,-12.0,5.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.29,--,5G NSA,-107,-12.0,5.0,2509,33,D,PERIODIC,mc6
2024.06.14_15.48.30,--,5G NSA,-104,-12.0,4.0,10847,153,D,PERIODIC,mc6
2024.06.14_15.48.31,--,5G NSA,-105,-12.0,5.0,284,9,D,PERIODIC,mc6
2024.06.14_15.48.32,--,5G NSA,-106,-12.0,2.0,4,6,D,PERIODIC,mc6
2024.06.14_15.48.33,--,5G NSA,-105,-12.0,3.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.34,--,5G NSA,-106,-13.0,3.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.35,--,5G NSA,-109,-13.0,0.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.36,--,5G NSA,-108,-13.0,2.0,7,17,D,PERIODIC,mc6
2024.06.14_15.48.37,--,5G NSA,-109,-13.0,2.0,24,19,D,PERIODIC,mc6
2024.06.14_15.48.38,--,5G NSA,-112,-13.0,1.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.40,--,5G NSA,-103,-11.0,10.0,8,6,D,PERIODIC,mc6
2024.06.14_15.48.41,--,5G NSA,-105,-11.0,10.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.42,--,5G NSA,-107,-11.0,10.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.43,--,5G NSA,-106,-11.0,9.0,4,6,D,PERIODIC,mc6
2024.06.14_15.48.44,--,5G NSA,-106,-11.0,10.0,8,15,D,PERIODIC,mc6
2024.06.14_15.48.45,--,5G NSA,-104,-11.0,10.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.46,--,5G NSA,-106,-11.0,9.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.47,--,5G NSA,-107,-11.0,11.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.48,--,5G NSA,-109,-11.0,8.0,4,6,D,PERIODIC,mc6
2024.06.14_15.48.49,--,5G NSA,-106,-11.0,8.0,8,16,D,PERIODIC,mc6
2024.06.14_15.48.50,--,5G NSA,-104,-11.0,9.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.51,--,5G NSA,-106,-11.0,6.0,4,6,D,PERIODIC,mc6
2024.06.14_15.48.52,--,5G NSA,-105,-11.0,9.0,4,6,D,PERIODIC,mc6
2024.06.14_15.48.53,--,5G NSA,-103,-11.0,8.0,4,7,D,PERIODIC,mc6
2024.06.14_15.48.54,--,5G NSA,-107,-11.0,7.0,5,5,D,PERIODIC,mc6
2024.06.14_15.48.55,--,5G NSA,-108,-12.0,5.0,2,5,D,PERIODIC,mc6
2024.06.14_15.48.56,--,5G NSA,-104,-11.0,10.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.57,--,5G NSA,-105,-11.0,7.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.58,--,5G NSA,-107,-11.0,7.0,4,5,D,PERIODIC,mc6
2024.06.14_15.48.59,--,5G NSA,-105,-11.0,7.0,4,6,D,PERIODIC,mc6
2024.06.14_15.49.00,--,5G NSA,-103,-11.0,8.0,5,5,D,PERIODIC,mc6
2024.06.14_15.49.01,--,5G NSA,-104,-11.0,9.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.02,--,5G NSA,-104,-11.0,9.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.03,--,5G NSA,-100,-11.0,10.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.04,--,5G NSA,-100,-11.0,10.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.05,--,5G NSA,-105,-11.0,7.0,4,6,D,PERIODIC,mc6
2024.06.14_15.49.06,--,5G NSA,-105,-11.0,4.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.07,--,5G NSA,-99,-11.0,10.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.08,--,5G NSA,-97,-11.0,13.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.09,--,5G NSA,-100,-11.0,10.0,7,17,D,PERIODIC,mc6
2024.06.14_15.49.10,--,5G NSA,-99,-11.0,9.0,113,44,D,PERIODIC,mc6
2024.06.14_15.49.11,--,5G NSA,-98,-11.0,10.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.12,--,5G NSA,-98,-11.0,10.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.13,--,5G NSA,-100,-11.0,9.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.14,--,5G NSA,-102,-11.0,8.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.15,--,5G NSA,-105,-11.0,8.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.16,--,5G NSA,-102,-11.0,8.0,4,6,D,PERIODIC,mc6
2024.06.14_15.49.17,--,5G NSA,-103,-11.0,10.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.18,--,5G NSA,-103,-11.0,8.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.19,--,5G NSA,-105,-11.0,6.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.20,--,5G NSA,-104,-12.0,6.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.21,--,5G NSA,-100,-11.0,9.0,4,6,D,PERIODIC,mc6
2024.06.14_15.49.22,--,5G NSA,-105,-11.0,7.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.23,--,5G NSA,-101,-11.0,10.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.24,--,5G NSA,-104,-11.0,9.0,97,92,D,PERIODIC,mc6
2024.06.14_15.49.25,--,5G NSA,-104,-11.0,7.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.26,--,5G NSA,-104,-11.0,7.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.27,--,5G NSA,-103,-11.0,9.0,4,6,D,PERIODIC,mc6
2024.06.14_15.49.28,--,5G NSA,-103,-11.0,9.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.29,--,5G NSA,-105,-11.0,7.0,6,16,D,PERIODIC,mc6
2024.06.14_15.49.30,--,5G NSA,-108,-12.0,4.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.31,--,5G NSA,-102,-11.0,8.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.32,--,5G NSA,-99,-11.0,9.0,4,6,D,PERIODIC,mc6
2024.06.14_15.49.33,--,5G NSA,-106,-11.0,6.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.34,--,5G NSA,-107,-12.0,5.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.35,--,5G NSA,-107,-12.0,3.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.36,--,5G NSA,-105,-12.0,6.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.37,--,5G NSA,-103,-11.0,7.0,25,30,D,PERIODIC,mc6
2024.06.14_15.49.38,--,5G NSA,-101,-11.0,9.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.39,--,5G NSA,-100,-11.0,9.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.40,--,5G NSA,-100,-11.0,11.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.41,--,5G NSA,-99,-11.0,13.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.42,--,5G NSA,-100,-11.0,10.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.43,--,5G NSA,-103,-11.0,7.0,4,6,D,PERIODIC,mc6
2024.06.14_15.49.44,--,5G NSA,-103,-11.0,9.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.45,--,5G NSA,-102,-11.0,8.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.46,--,5G NSA,-100,-11.0,11.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.47,--,5G NSA,-103,-11.0,6.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.48,--,5G NSA,-108,-12.0,3.0,4,6,D,PERIODIC,mc6
2024.06.14_15.49.49,--,5G NSA,-109,-12.0,3.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.50,--,5G NSA,-109,-12.0,2.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.51,--,5G NSA,-111,-12.0,2.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.52,--,5G NSA,-110,-13.0,2.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.53,--,5G NSA,-106,-12.0,4.0,4,6,D,PERIODIC,mc6
2024.06.14_15.49.54,--,5G NSA,-109,-13.0,0.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.55,--,5G NSA,-108,-13.0,2.0,4,5,D,PERIODIC,mc6
2024.06.14_15.49.56,--,5G NSA,-111,-13.0,0.0,4,6,D,PERIODIC,mc6
2024.06.14_15.49.57,--,5G NSA,-110,-13.0,0.0,4,6,D,PERIODIC,mc6
2024.06.14_15.49.58,--,5G NSA,-114,-14.0,0.0,37,93,D,PERIODIC,mc6
2024.06.14_15.49.59,--,5G NSA,-116,-14.0,-2.0,15,8,D,PERIODIC,mc6
2024.06.14_15.50.00,--,5G NSA,-111,-14.0,0.0,4,5,D,PERIODIC,mc6
2024.06.14_15.50.01,--,5G NSA,-114,-14.0,0.0,4,5,D,PERIODIC,mc6
2024.06.14_15.50.02,--,5G NSA,-115,-14.0,-2.0,4,7,D,PERIODIC,mc6
2024.06.14_15.50.03,--,5G NSA,-115,-14.0,-1.0,6,16,D,PERIODIC,mc6
2024.06.14_15.50.04,--,5G NSA,-113,-14.0,0.0,853,107,D,PERIODIC,mc6
2024.06.14_15.50.05,--,5G NSA,-111,-13.0,2.0,4,6,D,PERIODIC,mc6
2024.06.14_15.50.06,--,5G NSA,-113,-12.0,3.0,4,6,D,PERIODIC,mc6
2024.06.14_15.50.07,--,5G NSA,-111,-13.0,3.0,4,6,D,PERIODIC,mc6
2024.06.14_15.50.08,--,5G NSA,-110,-12.0,5.0,4,6,D,PERIODIC,mc6
2024.06.14_15.50.09,--,5G NSA,-111,-12.0,2.0,4,7,D,PERIODIC,mc6
