Timestamp,NetworkTech,NetworkMode,Level,Qual,SNR,DL_bitrate,UL_bitrate,State,EVENT,source_file
2024.06.14_15.38.00,--,5G NSA,-110,-19.0,-9.0,54,10,D,PERIODIC,mc5
2024.06.14_15.38.01,--,5G NSA,-118,-22.0,-17.0,500,29,D,PERIODIC,mc5
2024.06.14_15.38.02,--,5G NSA,-110,-23.0,-11.0,3013,57,D,PERIODIC,mc5
2024.06.14_15.38.03,--,5G NSA,-100,-13.0,1.0,3429,57,D,PERIODIC,mc5
2024.06.14_15.38.04,--,5G NSA,-99,-13.0,3.0,4001,111,D,PERIODIC,mc5
2024.06.14_15.38.05,--,5G NSA,-98,-13.0,3.0,1911,104,D,PERIODIC,mc5
2024.06.14_15.38.06,--,5G NSA,-94,-12.0,5.0,2,5,D,PERIODIC,mc5
2024.06.14_15.38.07,--,5G NSA,-99,-13.0,0.0,4,7,D,PERIODIC,mc5
2024.06.14_15.38.08,--,5G NSA,-103,-15.0,-3.0,4,5,D,PERIODIC,mc5
2024.06.14_15.38.09,--,5G NSA,-107,-12.0,5.0,2089,92,D,PERIODIC,mc5
2024.06.14_15.38.10,--,5G NSA,-102,-11.0,11.0,5127,163,D,PERIODIC,mc5
2024.06.14_15.38.11,--,5G NSA,-103,-11.0,10.0,2302,101,D,PERIODIC,mc5
2024.06.14_15.38.12,--,5G NSA,-103,-11.0,7.0,2644,120,D,PERIODIC,mc5
2024.06.14_15.38.13,--,5G NSA,-97,-11.0,10.0,2617,110,D,PERIODIC,mc5
2024.06.14_15.38.14,--,5G NSA,-101,-11.0,11.0,2162,79,D,PERIODIC,mc5
2024.06.14_15.38.15,--,5G NSA,-98,-11.0,11.0,2950,137,D,PERIODIC,mc5
2024.06.14_15.38.16,--,5G NSA,-99,-11.0,10.0,1309,82,D,PERIODIC,mc5
2024.06.14_15.38.17,--,5G NSA,-102,-11.0,10.0,4,7,D,PERIODIC,mc5
2024.06.14_15.38.18,--,5G NSA,-98,-11.0,10.0,5,5,D,PERIODIC,mc5
2024.06.14_15.38.19,--,5G NSA,-94,-11.0,12.0,1539,42,D,PERIODIC,mc5
2024.06.14_15.38.20,--,5G NSA,-97,-11.0,9.0,4310,57,D,PERIODIC,mc5
2024.06.14_15.38.21,--,5G NSA,-96,-11.0,14.0,3038,138,D,PERIODIC,mc5
2024.06.14_15.38.22,--,5G NSA,-95,-11.0,16.0,2525,142,D,PERIODIC,mc5
2024.06.14_15.38.23,--,5G NSA,-94,-11.0,17.0,2581,80,D,PERIODIC,mc5
2024.06.14_15.38.24,--,5G NSA,-94,-11.0,15.0,2389,128,D,PERIODIC,mc5
2024.06.14_15.38.25,--,5G NSA,-93,-11.0,19.0,1057,31,D,PERIODIC,mc5
2024.06.14_15.38.26,--,5G NSA,-94,-11.0,17.0,4,5,D,PERIODIC,mc5
2024.06.14_15.38.27,--,5G NSA,-90,-11.0,17.0,4,5,D,PERIODIC,mc5
2024.06.14_15.38.28,--,5G NSA,-88,-11.0,18.0,7,17,D,PERIODIC,mc5
2024.06.14_15.38.29,--,5G NSA,-88,-11.0,20.0,5,5,D,PERIODIC,mc5
2024.06.14_15.38.30,--,5G NSA,-87,-11.0,20.0,4,5,D,PERIODIC,mc5
2024.06.14_15.38.31,--,5G NSA,-87,-11.0,21.0,4,5,D,PERIODIC,mc5
2024.06.14_15.38.32,--,5G NSA,-85,-11.0,21.0,2396,54,D,PERIODIC,mc5
2024.06.14_15.38.33,--,5G NSA,-87,-11.0,19.0,4884,106,D,PERIODIC,mc5
2024.06.14_15.38.34,--,5G NSA,-92,-11.0,15.0,2494,132,D,PERIODIC,mc5
2024.06.14_15.38.35,--,5G NSA,-93,-11.0,13.0,2519,148,D,PERIODIC,mc5
2024.06.14_15.38.36,--,5G NSA,-85,-11.0,23.0,2516,108,D,PERIODIC,mc5
2024.06.14_15.38.37,--,5G NSA,-92,-11.0,13.0,1972,115,D,PERIODIC,mc5
2024.06.14_15.38.38,--,5G NSA,-95,-11.0,10.0,3137,103,D,PERIODIC,mc5
2024.06.14_15.38.39,--,5G NSA,-83,-11.0,17.0,1631,65,D,PERIODIC,mc5
2024.06.14_15.38.40,--,5G NSA,-82,-11.0,17.0,4,5,D,PERIODIC,mc5
2024.06.14_15.38.41,--,5G NSA,-94,-11.0,11.0,4,5,D,PERIODIC,mc5
2024.06.14_15.38.42,--,5G NSA,-95,-11.0,8.0,4,5,D,PERIODIC,mc5
2024.06.14_15.38.43,--,5G NSA,-88,-11.0,13.0,4,6,D,PERIODIC,mc5
2024.06.14_15.38.44,--,5G NSA,-95,-14.0,-3.0,5,19,D,PERIODIC,mc5
2024.06.14_15.38.45,--,5G NSA,-92,-15.0,-3.0,5571,96,D,PERIODIC,mc5
2024.06.14_15.38.46,--,5G NSA,-95,-15.0,0.0,2480,144,D,PERIODIC,mc5
2024.06.14_15.38.47,--,5G NSA,-85,-11.0,8.0,2597,81,D,PERIODIC,mc5
2024.06.14_15.38.48,--,5G NSA,-91,-11.0,11.0,2484,91,D,PERIODIC,mc5
2024.06.14_15.38.49,--,5G NSA,-90,-11.0,14.0,2550,107,D,PERIODIC,mc5
2024.06.14_15.38.50,--,5G NSA,-82,-11.0,16.0,2035,126,D,PERIODIC,mc5
2024.06.14_15.38.51,--,5G NSA,-80,-11.0,18.0,3048,77,D,PERIODIC,mc5
2024.06.14_15.38.52,--,5G NSA,-83,-11.0,12.0,1997,95,D,PERIODIC,mc5
2024.06.14_15.38.53,--,5G NSA,-82,-11.0,12.0,4,6,D,PERIODIC,mc5
2024.06.14_15.38.54,--,5G NSA,-81,-11.0,16.0,4,6,D,PERIODIC,mc5
2024.06.14_15.38.55,--,5G NSA,-86,-11.0,16.0,4,7,D,PERIODIC,mc5
2024.06.14_15.38.56,--,5G NSA,-81,-11.0,23.0,2409,44,D,PERIODIC,mc5
2024.06.14_15.38.57,--,5G NSA,-85,-11.0,20.0,4014,152,D,PERIODIC,mc5
2024.06.14_15.38.58,--,5G NSA,-79,-11.0,22.0,2527,122,D,PERIODIC,mc5
2024.06.14_15.38.59,--,5G NSA,-80,-11.0,15.0,2526,160,D,PERIODIC,mc5
2024.06.14_15.39.00,--,5G NSA,-79,-11.0,17.0,2516,104,D,PERIODIC,mc5
2024.06.14_15.39.01,--,5G NSA,-81,-11.0,17.0,1780,101,D,PERIODIC,mc5
2024.06.14_15.39.02,--,5G NSA,-79,-11.0,20.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.03,--,5G NSA,-85,-11.0,13.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.04,--,5G NSA,-94,-12.0,1.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.05,--,5G NSA,-88,-11.0,7.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.06,--,5G NSA,-90,-13.0,0.0,4,6,D,PERIODIC,mc5
2024.06.14_15.39.07,--,5G NSA,-96,-15.0,-5.0,4,6,D,PERIODIC,mc5
2024.06.14_15.39.08,--,5G NSA,-89,-11.0,6.0,5,7,D,PERIODIC,mc5
2024.06.14_15.39.09,--,5G NSA,-94,-11.0,5.0,58,36,D,PERIODIC,mc5
2024.06.14_15.39.10,--,5G NSA,-93,-12.0,8.0,47,47,D,PERIODIC,mc5
2024.06.14_15.39.11,--,5G NSA,-92,-11.0,7.0,1682,46,D,PERIODIC,mc5
2024.06.14_15.39.12,--,5G NSA,-91,-11.0,11.0,3945,54,D,PERIODIC,mc5
2024.06.14_15.39.13,--,5G NSA,-88,-11.0,13.0,4,6,D,PERIODIC,mc5
2024.06.14_15.39.14,--,5G NSA,-88,-11.0,15.0,4,6,D,PERIODIC,mc5
2024.06.14_15.39.15,--,5G NSA,-90,-11.0,12.0,4,6,D,PERIODIC,mc5
2024.06.14_15.39.16,--,5G NSA,-94,-11.0,5.0,997,28,D,PERIODIC,mc5
2024.06.14_15.39.17,--,5G NSA,-91,-11.0,13.0,5011,129,D,PERIODIC,mc5
2024.06.14_15.39.18,--,5G NSA,-87,-11.0,19.0,2536,159,D,PERIODIC,mc5
2024.06.14_15.39.19,--,5G NSA,-87,-11.0,16.0,2545,131,D,PERIODIC,mc5
2024.06.14_15.39.20,--,5G NSA,-88,-11.0,14.0,2372,86,D,PERIODIC,mc5
2024.06.14_15.39.21,--,5G NSA,-87,-11.0,18.0,2425,115,D,PERIODIC,mc5
2024.06.14_15.39.22,--,5G NSA,-87,-11.0,16.0,5,7,D,PERIODIC,mc5
2024.06.14_15.39.23,--,5G NSA,-97,-11.0,8.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.24,--,5G NSA,-88,-11.0,19.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.25,--,5G NSA,-91,-11.0,12.0,6,7,D,PERIODIC,mc5
2024.06.14_15.39.26,--,5G NSA,-88,-11.0,18.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.27,--,5G NSA,-85,-11.0,17.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.28,--,5G NSA,-84,-11.0,20.0,36,56,D,PERIODIC,mc5
2024.06.14_15.39.29,--,5G NSA,-80,-11.0,15.0,7,14,D,PERIODIC,mc5
2024.06.14_15.39.30,--,5G NSA,-78,-11.0,18.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.31,--,5G NSA,-78,-11.0,17.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.32,--,5G NSA,-75,-11.0,19.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.33,--,5G NSA,-74,-11.0,23.0,4,6,D,PERIODIC,mc5
2024.06.14_15.39.34,--,5G NSA,-72,-11.0,15.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.35,--,5G NSA,-72,-11.0,16.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.36,--,5G NSA,-73,-11.0,16.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.37,--,5G NSA,-78,-11.0,13.0,7,19,D,PERIODIC,mc5
2024.06.14_15.39.38,--,5G NSA,-83,-12.0,5.0,3218,51,D,PERIODIC,mc5
2024.06.14_15.39.39,--,5G NSA,-88,-13.0,0.0,4068,96,D,PERIODIC,mc5
2024.06.14_15.39.40,--,5G NSA,-85,-14.0,-3.0,2566,106,D,PERIODIC,mc5
2024.06.14_15.39.41,--,5G NSA,-86,-15.0,0.0,2494,126,D,PERIODIC,mc5
2024.06.14_15.39.42,--,5G NSA,-82,-14.0,0.0,2538,111,D,PERIODIC,mc5
2024.06.14_15.39.44,--,5G NSA,-85,-13.0,3.0,1270,74,D,PERIODIC,mc5
2024.06.14_15.39.45,--,5G NSA,-88,-14.0,-3.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.45,--,5G NSA,-85,-11.0,7.0,4,6,D,PERIODIC,mc5
2024.06.14_15.39.47,--,5G NSA,-91,-11.0,6.0,4,6,D,PERIODIC,mc5
2024.06.14_15.39.48,--,5G NSA,-81,-11.0,13.0,4,6,D,PERIODIC,mc5
2024.06.14_15.39.49,--,5G NSA,-78,-11.0,17.0,4,6,D,PERIODIC,mc5
2024.06.14_15.39.50,--,5G NSA,-92,-11.0,7.0,4,7,D,PERIODIC,mc5
2024.06.14_15.39.51,--,5G NSA,-82,-11.0,18.0,2030,41,D,PERIODIC,mc5
2024.06.14_15.39.52,--,5G NSA,-85,-11.0,16.0,1267,20,D,PERIODIC,mc5
2024.06.14_15.39.53,--,5G NSA,-79,-11.0,17.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.54,--,5G NSA,-77,-11.0,16.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.55,--,5G NSA,-73,-11.0,22.0,4,6,D,PERIODIC,mc5
2024.06.14_15.39.56,--,5G NSA,-75,-11.0,23.0,4,5,D,PERIODIC,mc5
2024.06.14_15.39.57,--,5G NSA,-76,-11.0,17.0,24,30,D,PERIODIC,mc5
2024.06.14_15.39.58,--,5G NSA,-79,-11.0,16.0,4,28,D,PERIODIC,mc5
2024.06.14_15.39.59,--,5G NSA,-83,-11.0,13.0,5569,75,D,PERIODIC,mc5
2024.06.14_15.40.00,--,5G NSA,-80,-11.0,18.0,1225,76,D,PERIODIC,mc5
2024.06.14_15.40.01,--,5G NSA,-78,-11.0,21.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.02,--,5G NSA,-81,-11.0,18.0,4,5,D,PERIODIC,mc5
2024.06.14_15.40.03,--,5G NSA,-82,-11.0,14.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.04,--,5G NSA,-86,-11.0,12.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.05,--,5G NSA,-90,-11.0,9.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.06,--,5G NSA,-95,-11.0,6.0,4,7,D,PERIODIC,mc5
2024.06.14_15.40.07,--,5G NSA,-88,-11.0,16.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.08,--,5G NSA,-89,-11.0,16.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.09,--,5G NSA,-95,-11.0,10.0,12,32,D,PERIODIC,mc5
2024.06.14_15.40.10,--,5G NSA,-93,-11.0,10.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.11,--,5G NSA,-96,-11.0,8.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.12,--,5G NSA,-94,-11.0,11.0,4,7,D,PERIODIC,mc5
2024.06.14_15.40.13,--,5G NSA,-91,-11.0,11.0,4,5,D,PERIODIC,mc5
2024.06.14_15.40.14,--,5G NSA,-88,-11.0,14.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.15,--,5G NSA,-81,-11.0,20.0,4,7,D,PERIODIC,mc5
2024.06.14_15.40.16,--,5G NSA,-83,-11.0,23.0,4,2,D,PERIODIC,mc5
2024.06.14_15.40.17,--,5G NSA,-86,-11.0,17.0,4,7,D,PERIODIC,mc5
2024.06.14_15.40.18,--,5G NSA,-87,-11.0,17.0,4,5,D,PERIODIC,mc5
2024.06.14_15.40.19,--,5G NSA,-86,-11.0,15.0,4,5,D,PERIODIC,mc5
2024.06.14_15.40.20,--,5G NSA,-88,-11.0,16.0,4,5,D,PERIODIC,mc5
2024.06.14_15.40.21,--,5G NSA,-85,-11.0,16.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.22,--,5G NSA,-87,-11.0,17.0,4,7,D,PERIODIC,mc5
2024.06.14_15.40.23,--,5G NSA,-88,-11.0,10.0,4,5,D,PERIODIC,mc5
2024.06.14_15.40.24,--,5G NSA,-89,-11.0,8.0,4,5,D,PERIODIC,mc5
2024.06.14_15.40.25,--,5G NSA,-90,-12.0,8.0,4,5,D,PERIODIC,mc5
2024.06.14_15.40.26,--,5G NSA,-93,-12.0,5.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.27,--,5G NSA,-94,-13.0,0.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.28,--,5G NSA,-93,-14.0,0.0,7,17,D,PERIODIC,mc5
2024.06.14_15.40.29,--,5G NSA,-94,-14.0,-2.0,4,5,D,PERIODIC,mc5
2024.06.14_15.40.30,--,5G NSA,-94,-13.0,0.0,69,41,D,PERIODIC,mc5
2024.06.14_15.40.31,--,5G NSA,-97,-16.0,-5.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.32,--,5G NSA,-104,-17.0,-6.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.33,--,5G NSA,-91,-11.0,8.0,4,7,D,PERIODIC,mc5
2024.06.14_15.40.34,--,5G NSA,-90,-11.0,12.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.35,--,5G NSA,-87,-11.0,14.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.36,--,5G NSA,-88,-11.0,13.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.37,--,5G NSA,-88,-11.0,12.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.38,--,5G NSA,-85,-11.0,10.0,9,9,D,PERIODIC,mc5
2024.06.14_15.40.39,--,5G NSA,-85,-11.0,12.0,6,7,D,PERIODIC,mc5
2024.06.14_15.40.40,--,5G NSA,-85,-11.0,16.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.41,--,5G NSA,-86,-11.0,16.0,2,5,D,PERIODIC,mc5
2024.06.14_15.40.42,--,5G NSA,-85,-11.0,13.0,11,8,D,PERIODIC,mc5
2024.06.14_15.40.43,--,5G NSA,-85,-11.0,18.0,7,8,D,PERIODIC,mc5
2024.06.14_15.40.44,--,5G NSA,-89,-11.0,9.0,5,6,D,PERIODIC,mc5
2024.06.14_15.40.45,--,5G NSA,-94,-11.0,12.0,4,5,D,PERIODIC,mc5
2024.06.14_15.40.46,--,5G NSA,-93,-11.0,9.0,4,5,D,PERIODIC,mc5
2024.06.14_15.40.47,--,5G NSA,-99,-14.0,0.0,4,5,D,PERIODIC,mc5
2024.06.14_15.40.48,--,5G NSA,-100,-12.0,7.0,4,5,D,PERIODIC,mc5
2024.06.14_15.40.49,--,5G NSA,-98,-12.0,6.0,1,13,D,PERIODIC,mc5
2024.06.14_15.40.50,--,5G NSA,-94,-12.0,6.0,9,7,D,PERIODIC,mc5
2024.06.14_15.40.51,--,5G NSA,-94,-12.0,12.0,1,5,D,PERIODIC,mc5
2024.06.14_15.40.52,--,5G NSA,-94,-11.0,10.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.53,--,5G NSA,-85,-11.0,17.0,4,6,D,PERIODIC,mc5
2024.06.14_15.40.54,--,5G NSA,-83,-11.0,15.0,7,6,D,PERIODIC,mc5
2024.06.14_15.40.55,--,5G NSA,-90,-11.0,12.0,4,7,D,PERIODIC,mc5
2024.06.14_15.40.56,--,5G NSA,-92,-11.0,11.0,5,5,D,PERIODIC,mc5
2024.06.14_15.40.57,--,5G NSA,-89,-11.0,14.0,25,30,D,PERIODIC,mc5
2024.06.14_15.40.58,--,5G NSA,-89,-11.0,8.0,6,15,D,PERIODIC,mc5
2024.06.14_15.40.59,--,5G NSA,-92,-11.0,10.0,4,6,D,PERIODIC,mc5
2024.06.14_15.41.00,--,5G NSA,-86,-11.0,9.0,88,36,D,PERIODIC,mc5
2024.06.14_15.41.01,--,5G NSA,-79,-11.0,15.0,4,7,D,PERIODIC,mc5
2024.06.14_15.41.02,--,5G NSA,-78,-11.0,18.0,8,7,D,PERIODIC,mc5
2024.06.14_15.41.03,--,5G NSA,-79,-11.0,15.0,0,5,D,PERIODIC,mc5
2024.06.14_15.41.04,--,5G NSA,-83,-11.0,12.0,5,9,D,PERIODIC,mc5
2024.06.14_15.41.05,--,5G NSA,-80,-11.0,15.0,8,10,D,PERIODIC,mc5
2024.06.14_15.41.06,--,5G NSA,-76,-11.0,17.0,4,6,D,PERIODIC,mc5
2024.06.14_15.41.07,--,5G NSA,-73,-11.0,20.0,7,6,D,PERIODIC,mc5
2024.06.14_15.41.08,--,5G NSA,-71,-11.0,17.0,4,5,D,PERIODIC,mc5
2024.06.14_15.41.09,--,5G NSA,-74,-11.0,11.0,4,5,D,PERIODIC,mc5
2024.06.14_15.41.10,--,5G NSA,-83,-12.0,1.0,5,6,D,PERIODIC,mc5
2024.06.14_15.41.11,--,5G NSA,-79,-11.0,15.0,4,5,D,PERIODIC,mc5
2024.06.14_15.41.12,--,5G NSA,-79,-11.0,12.0,4,6,D,PERIODIC,mc5
2024.06.14_15.41.13,--,5G NSA,-78,-11.0,9.0,5,6,D,PERIODIC,mc5
2024.06.14_15.41.14,--,5G NSA,-86,-12.0,0.0,4,6,D,PERIODIC,mc5
2024.06.14_15.41.15,--,5G NSA,-93,-15.0,-2.0,6,7,D,PERIODIC,mc5
2024.06.14_15.41.16,--,5G NSA,-98,-16.0,-5.0,4,6,D,PERIODIC,mc5
2024.06.14_15.41.17,--,5G NSA,-85,-11.0,9.0,4,7,D,PERIODIC,mc5
2024.06.14_15.41.18,--,5G NSA,-82,-11.0,9.0,5,5,D,PERIODIC,mc5
2024.06.14_15.41.19,--,5G NSA,-79,-11.0,12.0,4,5,D,PERIODIC,mc5
2024.06.14_15.41.20,--,5G NSA,-69,-11.0,14.0,4,5,D,PERIODIC,mc5
2024.06.14_15.41.21,--,5G NSA,-81,-12.0,4.0,4,5,D,PERIODIC,mc5
2024.06.14_15.41.22,--,5G NSA,-75,-11.0,12.0,4,6,D,PERIODIC,mc5
2024.06.14_15.41.23,--,5G NSA,-79,-11.0,5.0,4,7,D,PERIODIC,mc5
