Timestamp,NetworkTech,NetworkMode,Level,Qual,SNR,DL_bitrate,UL_bitrate,State,EVENT,source_file
2024.06.15_12.31.25,--,5G NSA,-100,-13.0,11.0,2748,50,D,PERIODIC,mc12
2024.06.15_12.31.26,--,5G NSA,-101,-13.0,10.0,4027,208,D,PERIODIC,mc12
2024.06.15_12.31.27,--,5G NSA,-102,-13.0,7.0,2511,107,D,PERIODIC,mc12
2024.06.15_12.31.28,--,5G NSA,-96,-12.0,7.0,2526,152,D,PERIODIC,mc12
2024.06.15_12.31.29,--,5G NSA,-100,-12.0,8.0,2537,155,D,PERIODIC,mc12
2024.06.15_12.31.30,--,5G NSA,-102,-13.0,4.0,2404,74,D,PERIODIC,mc12
2024.06.15_12.31.31,--,5G NSA,-109,-14.0,1.0,1862,71,D,PERIODIC,mc12
2024.06.15_12.31.32,--,5G NSA,-102,-13.0,2.0,2633,59,D,PERIODIC,mc12
2024.06.15_12.31.33,--,5G NSA,-107,-14.0,11.0,2435,39,D,PERIODIC,mc12
2024.06.15_12.31.34,--,5G NSA,-102,-13.0,9.0,98,7,D,PERIODIC,mc12
2024.06.15_12.31.35,--,5G NSA,-103,-12.0,12.0,4,5,D,PERIODIC,mc12
2024.06.15_12.31.36,--,5G NSA,-111,-15.0,7.0,4,7,D,PERIODIC,mc12
2024.06.15_12.31.37,--,5G NSA,-105,-14.0,3.0,29,30,D,PERIODIC,mc12
2024.06.15_12.31.38,--,5G NSA,-111,-15.0,8.0,4,7,D,PERIODIC,mc12
2024.06.15_12.31.39,--,5G NSA,-107,-16.0,8.0,15,19,D,PERIODIC,mc12
2024.06.15_12.31.40,--,5G NSA,-104,-13.0,7.0,4,6,D,PERIODIC,mc12
2024.06.15_12.31.41,--,5G NSA,-100,-12.0,8.0,6,8,D,PERIODIC,mc12
2024.06.15_12.31.42,--,5G NSA,-98,-11.0,7.0,4,6,D,PERIODIC,mc12
2024.06.15_12.31.43,--,5G NSA,-96,-11.0,14.0,4,10,D,PERIODIC,mc12
2024.06.15_12.31.44,--,5G NSA,-99,-11.0,12.0,2990,57,D,PERIODIC,mc12
2024.06.15_12.31.45,--,5G NSA,-102,-12.0,14.0,3582,151,D,PERIODIC,mc12
2024.06.15_12.31.46,--,5G NSA,-102,-12.0,13.0,2506,139,D,PERIODIC,mc12
2024.06.15_12.31.47,--,5G NSA,-105,-12.0,13.0,2515,94,D,PERIODIC,mc12
2024.06.15_12.31.48,--,5G NSA,-104,-12.0,10.0,2578,83,D,PERIODIC,mc12
2024.06.15_12.31.49,--,5G NSA,-104,-12.0,11.0,2504,99,D,PERIODIC,mc12
2024.06.15_12.31.51,--,5G NSA,-105,-12.0,9.0,2569,112,D,PERIODIC,mc12
2024.06.15_12.31.52,--,5G NSA,-110,-12.0,12.0,2004,159,D,PERIODIC,mc12
2024.06.15_12.31.53,--,5G NSA,-116,-13.0,7.0,4,5,D,PERIODIC,mc12
2024.06.15_12.31.54,--,5G NSA,-115,-13.0,6.0,4,5,D,PERIODIC,mc12
2024.06.15_12.31.55,--,5G NSA,-114,-12.0,3.0,4,6,D,PERIODIC,mc12
2024.06.15_12.31.56,--,5G NSA,-116,-12.0,3.0,5,5,D,PERIODIC,mc12
2024.06.15_12.31.57,--,5G NSA,-112,-12.0,3.0,4,5,D,PERIODIC,mc12
2024.06.15_12.31.58,--,5G NSA,-113,-12.0,5.0,4,5,D,PERIODIC,mc12
2024.06.15_12.31.59,--,5G NSA,-116,-12.0,4.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.00,--,LTE,-340,-20.0,6.0,0,5,D,PERIODIC,mc12
2024.06.15_12.32.01,--,5G NSA,-114,-13.0,8.0,10,11,D,PERIODIC,mc12
2024.06.15_12.32.02,--,5G NSA,-114,-13.0,6.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.03,--,5G NSA,-117,-13.0,6.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.04,--,LTE,-340,-20.0,3.0,2236,57,D,PERIODIC,mc12
2024.06.15_12.32.05,--,LTE,-340,-20.0,3.0,4222,101,D,PERIODIC,mc12
2024.06.15_12.32.06,--,LTE,-340,-20.0,5.0,2622,187,D,PERIODIC,mc12
2024.06.15_12.32.07,--,LTE,-340,-20.0,5.0,2534,122,D,PERIODIC,mc12
2024.06.15_12.32.08,--,LTE,-340,-20.0,2.0,2529,108,D,PERIODIC,mc12
2024.06.15_12.32.09,--,LTE,-340,-20.0,3.0,2539,126,D,PERIODIC,mc12
2024.06.15_12.32.10,--,LTE,-340,-20.0,0.0,2484,133,D,PERIODIC,mc12
2024.06.15_12.32.11,--,LTE,-340,-20.0,11.0,2424,92,D,PERIODIC,mc12
2024.06.15_12.32.12,--,LTE,-340,-20.0,11.0,2127,54,D,PERIODIC,mc12
2024.06.15_12.32.13,--,LTE,-340,-20.0,12.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.14,--,LTE,-340,-20.0,11.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.15,--,LTE,-340,-20.0,10.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.16,--,LTE,-340,-20.0,10.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.17,--,LTE,-340,-20.0,8.0,4,6,D,PERIODIC,mc12
2024.06.15_12.32.18,--,LTE,-340,-20.0,8.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.19,--,LTE,-340,-20.0,8.0,3247,64,D,PERIODIC,mc12
2024.06.15_12.32.20,--,LTE,-340,-20.0,16.0,838,16,D,PERIODIC,mc12
2024.06.15_12.32.21,--,LTE,-340,-20.0,16.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.22,--,LTE,-340,-20.0,16.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.23,--,LTE,-340,-20.0,16.0,4,6,D,PERIODIC,mc12
2024.06.15_12.32.24,--,LTE,-340,-20.0,9.0,3838,56,D,PERIODIC,mc12
2024.06.15_12.32.25,--,LTE,-340,-20.0,8.0,2527,160,D,PERIODIC,mc12
2024.06.15_12.32.26,--,LTE,-340,-20.0,8.0,2540,111,D,PERIODIC,mc12
2024.06.15_12.32.27,--,LTE,-340,-20.0,14.0,2500,107,D,PERIODIC,mc12
2024.06.15_12.32.28,--,LTE,-340,-20.0,11.0,2469,142,D,PERIODIC,mc12
2024.06.15_12.32.29,--,5G NSA,-110,-11.0,11.0,2649,37,D,PERIODIC,mc12
2024.06.15_12.32.30,--,5G NSA,-112,-12.0,7.0,2657,193,D,PERIODIC,mc12
2024.06.15_12.32.31,--,5G NSA,-115,-12.0,7.0,977,72,D,PERIODIC,mc12
2024.06.15_12.32.32,--,5G NSA,-114,-13.0,14.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.33,--,5G NSA,-114,-12.0,12.0,296,22,D,PERIODIC,mc12
2024.06.15_12.32.34,--,5G NSA,-113,-12.0,12.0,3845,55,D,PERIODIC,mc12
2024.06.15_12.32.35,--,5G NSA,-112,-12.0,14.0,96,7,D,PERIODIC,mc12
2024.06.15_12.32.36,--,5G NSA,-111,-12.0,19.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.37,--,5G NSA,-111,-12.0,18.0,24,30,D,PERIODIC,mc12
2024.06.15_12.32.38,--,5G NSA,-110,-12.0,15.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.39,--,5G NSA,-111,-12.0,15.0,7,17,D,PERIODIC,mc12
2024.06.15_12.32.40,--,5G NSA,-109,-12.0,9.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.41,--,5G NSA,-110,-12.0,9.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.42,--,5G NSA,-111,-12.0,20.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.43,--,5G NSA,-109,-12.0,13.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.44,--,5G NSA,-109,-12.0,11.0,4084,72,D,PERIODIC,mc12
2024.06.15_12.32.45,--,5G NSA,-109,-12.0,13.0,2521,125,D,PERIODIC,mc12
2024.06.15_12.32.46,--,5G NSA,-111,-12.0,17.0,2526,171,D,PERIODIC,mc12
2024.06.15_12.32.47,--,5G NSA,-110,-12.0,12.0,2578,74,D,PERIODIC,mc12
2024.06.15_12.32.48,--,5G NSA,-110,-12.0,14.0,2446,43,D,PERIODIC,mc12
2024.06.15_12.32.49,--,5G NSA,-109,-13.0,16.0,2699,144,D,PERIODIC,mc12
2024.06.15_12.32.50,--,5G NSA,-110,-13.0,9.0,2526,193,D,PERIODIC,mc12
2024.06.15_12.32.51,--,5G NSA,-111,-13.0,10.0,90,25,D,PERIODIC,mc12
2024.06.15_12.32.52,--,5G NSA,-110,-13.0,7.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.53,--,5G NSA,-110,-12.0,7.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.54,--,5G NSA,-111,-13.0,9.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.55,--,5G NSA,-110,-13.0,6.0,4,6,D,PERIODIC,mc12
2024.06.15_12.32.56,--,5G NSA,-112,-12.0,15.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.57,--,5G NSA,-113,-14.0,15.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.58,--,5G NSA,-111,-14.0,13.0,4,5,D,PERIODIC,mc12
2024.06.15_12.32.59,--,5G NSA,-111,-13.0,18.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.00,--,5G NSA,-110,-13.0,14.0,4,6,D,PERIODIC,mc12
2024.06.15_12.33.01,--,5G NSA,-109,-12.0,14.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.02,--,5G NSA,-110,-12.0,13.0,4103,67,D,PERIODIC,mc12
2024.06.15_12.33.03,--,5G NSA,-109,-13.0,14.0,197,8,D,PERIODIC,mc12
2024.06.15_12.33.04,--,5G NSA,-105,-12.0,14.0,7,7,D,PERIODIC,mc12
2024.06.15_12.33.05,--,5G NSA,-106,-11.0,12.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.06,--,5G NSA,-105,-11.0,11.0,4,6,D,PERIODIC,mc12
2024.06.15_12.33.07,--,5G NSA,-104,-11.0,10.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.08,--,5G NSA,-104,-11.0,12.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.09,--,5G NSA,-105,-11.0,12.0,35,56,D,PERIODIC,mc12
2024.06.15_12.33.10,--,5G NSA,-106,-11.0,13.0,5,14,D,PERIODIC,mc12
2024.06.15_12.33.11,--,5G NSA,-107,-11.0,13.0,4,6,D,PERIODIC,mc12
2024.06.15_12.33.12,--,5G NSA,-108,-12.0,12.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.13,--,5G NSA,-108,-12.0,12.0,8,6,D,PERIODIC,mc12
2024.06.15_12.33.14,--,5G NSA,-108,-12.0,9.0,1412,42,D,PERIODIC,mc12
2024.06.15_12.33.15,--,5G NSA,-108,-12.0,6.0,4081,150,D,PERIODIC,mc12
2024.06.15_12.33.16,--,5G NSA,-108,-12.0,4.0,2526,129,D,PERIODIC,mc12
2024.06.15_12.33.17,--,5G NSA,-107,-12.0,7.0,2538,96,D,PERIODIC,mc12
2024.06.15_12.33.18,--,5G NSA,-106,-11.0,8.0,2557,143,D,PERIODIC,mc12
2024.06.15_12.33.19,--,5G NSA,-111,-13.0,3.0,2547,100,D,PERIODIC,mc12
2024.06.15_12.33.20,--,5G NSA,-106,-12.0,3.0,2567,104,D,PERIODIC,mc12
2024.06.15_12.33.22,--,5G NSA,-109,-12.0,10.0,1479,73,D,PERIODIC,mc12
2024.06.15_12.33.23,--,5G NSA,-107,-12.0,5.0,5,5,D,PERIODIC,mc12
2024.06.15_12.33.24,--,5G NSA,-106,-11.0,13.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.25,--,5G NSA,-106,-11.0,10.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.26,--,5G NSA,-105,-11.0,8.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.27,--,5G NSA,-109,-11.0,13.0,68,41,D,PERIODIC,mc12
2024.06.15_12.33.28,--,5G NSA,-106,-11.0,13.0,4,6,D,PERIODIC,mc12
2024.06.15_12.33.29,--,5G NSA,-106,-11.0,14.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.30,--,5G NSA,-106,-11.0,18.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.31,--,5G NSA,-103,-11.0,21.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.32,--,5G NSA,-114,-12.0,21.0,1516,48,D,PERIODIC,mc12
2024.06.15_12.33.33,--,5G NSA,-113,-12.0,24.0,3140,64,D,PERIODIC,mc12
2024.06.15_12.33.34,--,5G NSA,-118,-13.0,21.0,4,6,D,PERIODIC,mc12
2024.06.15_12.33.35,--,5G NSA,-114,-13.0,19.0,5,5,D,PERIODIC,mc12
2024.06.15_12.33.36,--,5G NSA,-115,-14.0,17.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.37,--,5G NSA,-114,-14.0,13.0,4,7,D,PERIODIC,mc12
2024.06.15_12.33.38,--,5G NSA,-113,-14.0,14.0,27,30,D,PERIODIC,mc12
2024.06.15_12.33.39,--,5G NSA,-114,-14.0,14.0,15,26,D,PERIODIC,mc12
2024.06.15_12.33.40,--,5G NSA,-113,-14.0,17.0,8,12,D,PERIODIC,mc12
2024.06.15_12.33.41,--,5G NSA,-114,-13.0,15.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.42,--,5G NSA,-116,-13.0,14.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.43,--,5G NSA,-116,-14.0,12.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.44,--,5G NSA,-113,-14.0,11.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.45,--,5G NSA,-117,-14.0,12.0,4,6,D,PERIODIC,mc12
2024.06.15_12.33.46,--,5G NSA,-110,-13.0,12.0,5,5,D,PERIODIC,mc12
2024.06.15_12.33.47,--,5G NSA,-108,-13.0,9.0,2289,56,D,PERIODIC,mc12
2024.06.15_12.33.48,--,5G NSA,-107,-13.0,7.0,4286,141,D,PERIODIC,mc12
2024.06.15_12.33.49,--,5G NSA,-117,-16.0,5.0,2288,171,D,PERIODIC,mc12
2024.06.15_12.33.50,--,LTE,-340,-20.0,8.0,1384,77,D,PERIODIC,mc12
2024.06.15_12.33.51,--,LTE,-340,-20.0,8.0,1615,56,D,PERIODIC,mc12
2024.06.15_12.33.52,--,LTE,-340,-20.0,3.0,634,37,D,PERIODIC,mc12
2024.06.15_12.33.53,--,LTE,-340,-20.0,3.0,1013,47,D,PERIODIC,mc12
2024.06.15_12.33.54,--,LTE,-340,-20.0,6.0,2025,56,D,PERIODIC,mc12
2024.06.15_12.33.55,--,LTE,-340,-20.0,4.0,2625,49,D,PERIODIC,mc12
2024.06.15_12.33.56,--,LTE,-340,-20.0,4.0,4,7,D,PERIODIC,mc12
2024.06.15_12.33.57,--,LTE,-340,-20.0,6.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.58,--,LTE,-340,-20.0,4.0,4,5,D,PERIODIC,mc12
2024.06.15_12.33.59,--,LTE,-340,-20.0,7.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.00,--,LTE,-340,-20.0,4.0,4,6,D,PERIODIC,mc12
2024.06.15_12.34.01,--,LTE,-340,-20.0,4.0,5,7,D,PERIODIC,mc12
2024.06.15_12.34.02,--,LTE,-340,-20.0,2.0,1572,53,D,PERIODIC,mc12
2024.06.15_12.34.03,--,LTE,-340,-20.0,0.0,2630,53,D,PERIODIC,mc12
2024.06.15_12.34.04,--,LTE,-340,-20.0,2.0,4,6,D,PERIODIC,mc12
2024.06.15_12.34.05,--,LTE,-340,-20.0,2.0,4,6,D,PERIODIC,mc12
2024.06.15_12.34.06,--,LTE,-340,-20.0,3.0,0,5,D,PERIODIC,mc12
2024.06.15_12.34.07,--,LTE,-340,-20.0,3.0,8,7,D,PERIODIC,mc12
2024.06.15_12.34.08,--,5G NSA,-115,-17.0,2.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.09,--,5G NSA,-113,-18.0,5.0,4,14,D,PERIODIC,mc12
2024.06.15_12.34.10,--,5G NSA,-111,-17.0,6.0,6,7,D,PERIODIC,mc12
2024.06.15_12.34.11,--,5G NSA,-111,-15.0,5.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.12,--,5G NSA,-113,-16.0,3.0,4,6,D,PERIODIC,mc12
2024.06.15_12.34.13,--,LTE,-340,-20.0,1.0,5,5,D,PERIODIC,mc12
2024.06.15_12.34.14,--,LTE,-340,-20.0,-1.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.15,--,5G NSA,-105,-13.0,-1.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.16,--,5G NSA,-106,-14.0,1.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.17,--,5G NSA,-107,-15.0,4.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.18,--,5G NSA,-106,-16.0,9.0,4,6,D,PERIODIC,mc12
2024.06.15_12.34.19,--,5G NSA,-111,-19.0,8.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.20,--,5G NSA,-103,-12.0,6.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.21,--,5G NSA,-113,-13.0,6.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.22,--,5G NSA,-116,-14.0,6.0,4,9,D,PERIODIC,mc12
2024.06.15_12.34.23,--,5G NSA,-113,-13.0,5.0,8,7,D,PERIODIC,mc12
2024.06.15_12.34.24,--,5G NSA,-113,-12.0,4.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.25,--,LTE,-340,-20.0,2.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.26,--,5G NSA,-100,-13.0,-1.0,3992,56,D,PERIODIC,mc12
2024.06.15_12.34.27,--,5G NSA,-104,-14.0,-1.0,1217,70,D,PERIODIC,mc12
2024.06.15_12.34.28,--,5G NSA,-103,-15.0,2.0,1200,55,D,PERIODIC,mc12
2024.06.15_12.34.29,--,5G NSA,-101,-14.0,0.0,4237,62,D,PERIODIC,mc12
2024.06.15_12.34.30,--,5G NSA,-104,-16.0,-2.0,316,45,D,PERIODIC,mc12
2024.06.15_12.34.31,--,5G NSA,-111,-19.0,1.0,2909,69,D,PERIODIC,mc12
2024.06.15_12.34.32,--,5G NSA,-105,-17.0,0.0,2626,45,D,PERIODIC,mc12
2024.06.15_12.34.33,--,5G NSA,-103,-14.0,4.0,1110,72,D,PERIODIC,mc12
2024.06.15_12.34.34,--,5G NSA,-102,-12.0,2.0,1577,86,D,PERIODIC,mc12
2024.06.15_12.34.35,--,5G NSA,-101,-12.0,0.0,2770,48,D,PERIODIC,mc12
2024.06.15_12.34.36,--,5G NSA,-99,-12.0,0.0,4,6,D,PERIODIC,mc12
2024.06.15_12.34.37,--,5G NSA,-98,-12.0,1.0,23,40,D,PERIODIC,mc12
2024.06.15_12.34.38,--,5G NSA,-100,-12.0,4.0,26,9,D,PERIODIC,mc12
2024.06.15_12.34.39,--,5G NSA,-99,-12.0,2.0,6,16,D,PERIODIC,mc12
2024.06.15_12.34.40,--,5G NSA,-102,-12.0,4.0,6,17,D,PERIODIC,mc12
2024.06.15_12.34.41,--,5G NSA,-100,-12.0,5.0,7,6,D,PERIODIC,mc12
2024.06.15_12.34.42,--,5G NSA,-100,-12.0,4.0,4,6,D,PERIODIC,mc12
2024.06.15_12.34.43,--,5G NSA,-99,-12.0,4.0,4,6,D,PERIODIC,mc12
2024.06.15_12.34.44,--,5G NSA,-99,-12.0,5.0,4,6,D,PERIODIC,mc12
2024.06.15_12.34.45,--,5G NSA,-99,-12.0,6.0,4,6,D,PERIODIC,mc12
2024.06.15_12.34.46,--,5G NSA,-105,-12.0,6.0,4,7,D,PERIODIC,mc12
2024.06.15_12.34.47,--,5G NSA,-100,-13.0,6.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.48,--,5G NSA,-104,-13.0,6.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.49,--,5G NSA,-100,-14.0,8.0,7,5,D,PERIODIC,mc12
2024.06.15_12.34.50,--,5G NSA,-103,-12.0,14.0,4,6,D,PERIODIC,mc12
2024.06.15_12.34.51,--,5G NSA,-100,-12.0,13.0,4,6,D,PERIODIC,mc12
2024.06.15_12.34.52,--,5G NSA,-104,-12.0,11.0,4,7,D,PERIODIC,mc12
2024.06.15_12.34.53,--,5G NSA,-103,-12.0,9.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.54,--,5G NSA,-103,-13.0,9.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.55,--,5G NSA,-101,-13.0,8.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.56,--,5G NSA,-98,-12.0,12.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.57,--,5G NSA,-98,-12.0,9.0,4,5,D,PERIODIC,mc12
2024.06.15_12.34.58,--,5G NSA,-112,-12.0,9.0,7,6,D,PERIODIC,mc12
2024.06.15_12.34.59,--,5G NSA,-111,-12.0,6.0,2,5,D,PERIODIC,mc12
2024.06.15_12.35.00,--,5G NSA,-113,-12.0,11.0,4,6,D,PERIODIC,mc12
2024.06.15_12.35.01,--,5G NSA,-112,-12.0,10.0,3617,63,D,PERIODIC,mc12
2024.06.15_12.35.02,--,5G NSA,-118,-13.0,7.0,572,32,D,PERIODIC,mc12
2024.06.15_12.35.03,--,5G NSA,-114,-12.0,8.0,66,16,D,PERIODIC,mc12
2024.06.15_12.35.04,--,5G NSA,-116,-12.0,10.0,17,18,D,PERIODIC,mc12
2024.06.15_12.35.05,--,5G NSA,-113,-12.0,12.0,2779,37,D,PERIODIC,mc12
2024.06.15_12.35.06,--,5G NSA,-115,-12.0,12.0,2179,32,D,PERIODIC,mc12
2024.06.15_12.35.07,--,5G NSA,-113,-12.0,8.0,2764,86,D,PERIODIC,mc12
2024.06.15_12.35.08,--,5G NSA,-114,-12.0,7.0,1785,75,D,PERIODIC,mc12
2024.06.15_12.35.09,--,5G NSA,-110,-11.0,7.0,2403,56,D,PERIODIC,mc12
2024.06.15_12.35.10,--,5G NSA,-111,-12.0,10.0,2374,75,D,PERIODIC,mc12
2024.06.15_12.35.11,--,5G NSA,-107,-11.0,10.0,824,51,D,PERIODIC,mc12
2024.06.15_12.35.12,--,5G NSA,-109,-12.0,7.0,5124,87,D,PERIODIC,mc12
