Timestamp,NetworkTech,NetworkMode,Level,Qual,SNR,DL_bitrate,UL_bitrate,State,EVENT,source_file
2024.06.13_19.14.00,--,5G NSA,-89,-11.0,19.0,2507,66,D,PERIODIC,mc4
2024.06.13_19.14.01,--,5G NSA,-91,-11.0,19.0,2548,136,D,PERIODIC,mc4
2024.06.13_19.14.02,--,5G NSA,-97,-11.0,15.0,2546,78,D,PERIODIC,mc4
2024.06.13_19.14.03,--,5G NSA,-92,-11.0,10.0,2528,123,D,PERIODIC,mc4
2024.06.13_19.14.04,--,5G NSA,-94,-11.0,8.0,2249,112,D,PERIODIC,mc4
2024.06.13_19.14.05,--,5G NSA,-95,-11.0,6.0,2837,90,D,PERIODIC,mc4
2024.06.13_19.14.06,--,5G NSA,-90,-11.0,8.0,2486,208,D,PERIODIC,mc4
2024.06.13_19.14.07,--,5G NSA,-89,-11.0,11.0,2546,112,D,PERIODIC,mc4
2024.06.13_19.14.08,--,5G NSA,-90,-11.0,10.0,2125,40,D,PERIODIC,mc4
2024.06.13_19.14.09,--,5G NSA,-93,-11.0,10.0,2978,131,D,PERIODIC,mc4
2024.06.13_19.14.10,--,5G NSA,-92,-11.0,9.0,1628,106,D,PERIODIC,mc4
2024.06.13_19.14.11,--,5G NSA,-89,-11.0,13.0,2817,42,D,PERIODIC,mc4
2024.06.13_19.14.12,--,5G NSA,-92,-11.0,9.0,1944,46,D,PERIODIC,mc4
2024.06.13_19.14.13,--,5G NSA,-88,-11.0,7.0,3804,111,D,PERIODIC,mc4
2024.06.13_19.14.14,--,5G NSA,-87,-11.0,13.0,2519,135,D,PERIODIC,mc4
2024.06.13_19.14.15,--,5G NSA,-88,-11.0,14.0,2515,63,D,PERIODIC,mc4
2024.06.13_19.14.16,--,5G NSA,-88,-11.0,14.0,2545,62,D,PERIODIC,mc4
2024.06.13_19.14.17,--,5G NSA,-89,-11.0,18.0,2583,92,D,PERIODIC,mc4
2024.06.13_19.14.18,--,5G NSA,-96,-11.0,21.0,2548,77,D,PERIODIC,mc4
2024.06.13_19.14.19,--,5G NSA,-99,-11.0,21.0,2553,137,D,PERIODIC,mc4
2024.06.13_19.14.20,--,5G NSA,-94,-11.0,18.0,2475,163,D,PERIODIC,mc4
2024.06.13_19.14.21,--,5G NSA,-95,-11.0,18.0,2548,76,D,PERIODIC,mc4
2024.06.13_19.14.22,--,5G NSA,-100,-11.0,16.0,2536,63,D,PERIODIC,mc4
2024.06.13_19.14.23,--,5G NSA,-99,-11.0,12.0,2232,71,D,PERIODIC,mc4
2024.06.13_19.14.24,--,5G NSA,-94,-11.0,10.0,2539,130,D,PERIODIC,mc4
2024.06.13_19.14.26,--,5G NSA,-91,-11.0,12.0,2835,136,D,PERIODIC,mc4
2024.06.13_19.14.27,--,5G NSA,-99,-11.0,12.0,1307,104,D,PERIODIC,mc4
2024.06.13_19.14.28,--,5G NSA,-116,-14.0,9.0,0,8,D,PERIODIC,mc4
2024.06.13_19.14.29,--,5G NSA,-115,-14.0,1.0,0,14,D,PERIODIC,mc4
2024.06.13_19.14.30,--,5G NSA,-116,-14.0,-1.0,0,8,D,PERIODIC,mc4
2024.06.13_19.14.31,--,5G NSA,-114,-13.0,-7.0,0,2,D,PERIODIC,mc4
2024.06.13_19.14.32,--,LTE,-340,-20.0,14.0,0,11,D,PERIODIC,mc4
2024.06.13_19.14.33,--,5G NSA,-99,-11.0,14.0,128,60,D,PERIODIC,mc4
2024.06.13_19.14.34,--,5G NSA,-98,-11.0,11.0,4,6,D,PERIODIC,mc4
2024.06.13_19.14.35,--,5G NSA,-96,-11.0,12.0,4,6,D,PERIODIC,mc4
2024.06.13_19.14.36,--,5G NSA,-89,-11.0,20.0,4,6,D,PERIODIC,mc4
2024.06.13_19.14.37,--,5G NSA,-83,-11.0,22.0,4,6,D,PERIODIC,mc4
2024.06.13_19.14.38,--,5G NSA,-99,-11.0,23.0,4,6,D,PERIODIC,mc4
2024.06.13_19.14.39,--,5G NSA,-98,-11.0,23.0,1644,65,D,PERIODIC,mc4
2024.06.13_19.14.40,--,5G NSA,-97,-11.0,18.0,2535,38,D,PERIODIC,mc4
2024.06.13_19.14.41,--,5G NSA,-103,-11.0,18.0,68,42,D,PERIODIC,mc4
2024.06.13_19.14.42,--,5G NSA,-102,-11.0,14.0,4,6,D,PERIODIC,mc4
2024.06.13_19.14.43,--,5G NSA,-92,-11.0,14.0,4,6,D,PERIODIC,mc4
2024.06.13_19.14.44,--,5G NSA,-92,-11.0,22.0,1003,26,D,PERIODIC,mc4
2024.06.13_19.14.45,--,5G NSA,-93,-11.0,21.0,4578,63,D,PERIODIC,mc4
2024.06.13_19.14.46,--,5G NSA,-98,-11.0,19.0,2488,168,D,PERIODIC,mc4
2024.06.13_19.14.47,--,5G NSA,-101,-11.0,13.0,2574,202,D,PERIODIC,mc4
2024.06.13_19.14.48,--,5G NSA,-101,-11.0,8.0,2511,110,D,PERIODIC,mc4
2024.06.13_19.14.49,--,5G NSA,-102,-11.0,7.0,2556,128,D,PERIODIC,mc4
2024.06.13_19.14.50,--,5G NSA,-101,-11.0,6.0,2575,77,D,PERIODIC,mc4
2024.06.13_19.14.51,--,5G NSA,-101,-11.0,9.0,2533,178,D,PERIODIC,mc4
2024.06.13_19.14.52,--,5G NSA,-102,-11.0,7.0,2238,99,D,PERIODIC,mc4
2024.06.13_19.14.53,--,5G NSA,-99,-11.0,8.0,2799,68,D,PERIODIC,mc4
2024.06.13_19.14.54,--,5G NSA,-95,-11.0,23.0,2001,95,D,PERIODIC,mc4
2024.06.13_19.14.55,--,5G NSA,-94,-11.0,17.0,3134,62,D,PERIODIC,mc4
2024.06.13_19.14.56,--,5G NSA,-92,-11.0,21.0,986,73,D,PERIODIC,mc4
2024.06.13_19.14.57,--,5G NSA,-88,-11.0,22.0,4,6,D,PERIODIC,mc4
2024.06.13_19.14.58,--,5G NSA,-85,-11.0,28.0,4,6,D,PERIODIC,mc4
2024.06.13_19.14.59,--,5G NSA,-87,-11.0,25.0,6,15,D,PERIODIC,mc4
2024.06.13_19.15.00,--,5G NSA,-85,-11.0,25.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.01,--,5G NSA,-85,-11.0,23.0,4,7,D,PERIODIC,mc4
2024.06.13_19.15.02,--,5G NSA,-85,-11.0,27.0,5,6,D,PERIODIC,mc4
2024.06.13_19.15.03,--,5G NSA,-84,-11.0,27.0,1,5,D,PERIODIC,mc4
2024.06.13_19.15.04,--,5G NSA,-85,-11.0,24.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.05,--,5G NSA,-87,-11.0,23.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.06,--,5G NSA,-90,-11.0,24.0,1,5,D,PERIODIC,mc4
2024.06.13_19.15.07,--,5G NSA,-97,-11.0,21.0,8,7,D,PERIODIC,mc4
2024.06.13_19.15.08,--,5G NSA,-98,-11.0,16.0,1,16,D,PERIODIC,mc4
2024.06.13_19.15.09,--,5G NSA,-98,-11.0,15.0,4094,36,D,PERIODIC,mc4
2024.06.13_19.15.10,--,5G NSA,-97,-11.0,18.0,12,18,D,PERIODIC,mc4
2024.06.13_19.15.11,--,5G NSA,-95,-11.0,17.0,1,5,D,PERIODIC,mc4
2024.06.13_19.15.12,--,5G NSA,-99,-11.0,17.0,1,5,D,PERIODIC,mc4
2024.06.13_19.15.13,--,5G NSA,-98,-11.0,17.0,8,7,D,PERIODIC,mc4
2024.06.13_19.15.14,--,5G NSA,-96,-11.0,20.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.15,--,5G NSA,-95,-11.0,19.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.16,--,5G NSA,-96,-11.0,16.0,1,5,D,PERIODIC,mc4
2024.06.13_19.15.17,--,5G NSA,-89,-11.0,19.0,3029,38,D,PERIODIC,mc4
2024.06.13_19.15.18,--,5G NSA,-89,-11.0,19.0,3396,157,D,PERIODIC,mc4
2024.06.13_19.15.19,--,5G NSA,-87,-11.0,21.0,2517,154,D,PERIODIC,mc4
2024.06.13_19.15.20,--,5G NSA,-87,-11.0,21.0,2549,149,D,PERIODIC,mc4
2024.06.13_19.15.21,--,5G NSA,-89,-11.0,21.0,2486,142,D,PERIODIC,mc4
2024.06.13_19.15.22,--,5G NSA,-92,-11.0,22.0,2569,176,D,PERIODIC,mc4
2024.06.13_19.15.23,--,5G NSA,-92,-11.0,21.0,2527,155,D,PERIODIC,mc4
2024.06.13_19.15.24,--,5G NSA,-91,-11.0,17.0,2541,76,D,PERIODIC,mc4
2024.06.13_19.15.25,--,5G NSA,-97,-11.0,14.0,2519,54,D,PERIODIC,mc4
2024.06.13_19.15.26,--,5G NSA,-97,-11.0,12.0,2591,69,D,PERIODIC,mc4
2024.06.13_19.15.27,--,5G NSA,-96,-11.0,12.0,2380,93,D,PERIODIC,mc4
2024.06.13_19.15.28,--,5G NSA,-96,-11.0,16.0,2702,121,D,PERIODIC,mc4
2024.06.13_19.15.29,--,5G NSA,-93,-11.0,13.0,1538,68,D,PERIODIC,mc4
2024.06.13_19.15.30,--,5G NSA,-93,-11.0,15.0,8,7,D,PERIODIC,mc4
2024.06.13_19.15.31,--,5G NSA,-93,-11.0,16.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.32,--,5G NSA,-89,-11.0,19.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.33,--,5G NSA,-91,-11.0,20.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.34,--,5G NSA,-93,-11.0,18.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.35,--,5G NSA,-91,-11.0,18.0,4,7,D,PERIODIC,mc4
2024.06.13_19.15.36,--,5G NSA,-93,-11.0,14.0,5,6,D,PERIODIC,mc4
2024.06.13_19.15.37,--,5G NSA,-98,-11.0,20.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.38,--,5G NSA,-99,-11.0,16.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.39,--,5G NSA,-96,-11.0,17.0,41,52,D,PERIODIC,mc4
2024.06.13_19.15.40,--,5G NSA,-93,-11.0,18.0,7,17,D,PERIODIC,mc4
2024.06.13_19.15.41,--,5G NSA,-93,-11.0,17.0,4,7,D,PERIODIC,mc4
2024.06.13_19.15.42,--,5G NSA,-93,-11.0,19.0,1083,24,D,PERIODIC,mc4
2024.06.13_19.15.43,--,5G NSA,-91,-11.0,20.0,1890,19,D,PERIODIC,mc4
2024.06.13_19.15.44,--,5G NSA,-90,-11.0,19.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.45,--,5G NSA,-87,-11.0,19.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.46,--,5G NSA,-90,-11.0,17.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.47,--,5G NSA,-94,-11.0,16.0,4,7,D,PERIODIC,mc4
2024.06.13_19.15.48,--,5G NSA,-92,-11.0,17.0,4,5,D,PERIODIC,mc4
2024.06.13_19.15.49,--,5G NSA,-96,-11.0,14.0,4,5,D,PERIODIC,mc4
2024.06.13_19.15.50,--,5G NSA,-101,-11.0,11.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.51,--,5G NSA,-100,-11.0,11.0,50,47,D,PERIODIC,mc4
2024.06.13_19.15.52,--,5G NSA,-99,-11.0,8.0,145,63,D,PERIODIC,mc4
2024.06.13_19.15.53,--,5G NSA,-100,-11.0,6.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.54,--,LTE,-340,-20.0,6.0,7,7,D,PERIODIC,mc4
2024.06.13_19.15.55,--,LTE,-340,-20.0,8.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.56,--,LTE,-340,-20.0,9.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.57,--,LTE,-340,-20.0,9.0,4,6,D,PERIODIC,mc4
2024.06.13_19.15.58,--,LTE,-340,-20.0,9.0,4,7,D,PERIODIC,mc4
2024.06.13_19.15.59,--,LTE,-340,-20.0,4.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.00,--,LTE,-340,-20.0,10.0,1,5,D,PERIODIC,mc4
2024.06.13_19.16.01,--,LTE,-340,-20.0,10.0,7,6,D,PERIODIC,mc4
2024.06.13_19.16.02,--,LTE,-340,-20.0,10.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.03,--,LTE,-340,-20.0,10.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.04,--,LTE,-340,-20.0,10.0,4,7,D,PERIODIC,mc4
2024.06.13_19.16.05,--,LTE,-340,-20.0,10.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.06,--,LTE,-340,-20.0,10.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.07,--,LTE,-340,-20.0,10.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.08,--,LTE,-340,-20.0,10.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.09,--,LTE,-340,-20.0,5.0,4,18,D,PERIODIC,mc4
2024.06.13_19.16.10,--,LTE,-340,-20.0,5.0,30,43,D,PERIODIC,mc4
2024.06.13_19.16.11,--,LTE,-340,-20.0,6.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.12,--,LTE,-340,-20.0,12.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.13,--,LTE,-340,-20.0,9.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.14,--,LTE,-340,-20.0,9.0,4,7,D,PERIODIC,mc4
2024.06.13_19.16.15,--,LTE,-340,-20.0,5.0,56,47,D,PERIODIC,mc4
2024.06.13_19.16.16,--,LTE,-340,-20.0,8.0,1474,43,D,PERIODIC,mc4
2024.06.13_19.16.17,--,LTE,-340,-20.0,4.0,997,13,D,PERIODIC,mc4
2024.06.13_19.16.18,--,LTE,-340,-20.0,7.0,5,14,D,PERIODIC,mc4
2024.06.13_19.16.19,--,LTE,-340,-20.0,7.0,5,11,D,PERIODIC,mc4
2024.06.13_19.16.20,--,LTE,-340,-20.0,8.0,7,9,D,PERIODIC,mc4
2024.06.13_19.16.21,--,LTE,-340,-20.0,13.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.22,--,LTE,-340,-20.0,13.0,6,29,D,PERIODIC,mc4
2024.06.13_19.16.23,--,LTE,-340,-20.0,12.0,5164,101,D,PERIODIC,mc4
2024.06.13_19.16.24,--,LTE,-340,-20.0,12.0,2542,76,D,PERIODIC,mc4
2024.06.13_19.16.25,--,LTE,-340,-20.0,6.0,2074,59,D,PERIODIC,mc4
2024.06.13_19.16.26,--,LTE,-340,-20.0,12.0,7,7,D,PERIODIC,mc4
2024.06.13_19.16.27,--,LTE,-340,-20.0,12.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.28,--,LTE,-340,-20.0,7.0,1,5,D,PERIODIC,mc4
2024.06.13_19.16.29,--,LTE,-340,-20.0,11.0,5,10,D,PERIODIC,mc4
2024.06.13_19.16.30,--,LTE,-340,-20.0,11.0,7,6,D,PERIODIC,mc4
2024.06.13_19.16.31,--,LTE,-340,-20.0,7.0,2,5,D,PERIODIC,mc4
2024.06.13_19.16.32,--,LTE,-340,-20.0,6.0,7,7,D,PERIODIC,mc4
2024.06.13_19.16.33,--,LTE,-340,-20.0,6.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.34,--,LTE,-340,-20.0,7.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.35,--,LTE,-340,-20.0,8.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.36,--,LTE,-340,-20.0,10.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.37,--,LTE,-340,-20.0,10.0,4,7,D,PERIODIC,mc4
2024.06.13_19.16.38,--,LTE,-340,-20.0,10.0,24,30,D,PERIODIC,mc4
2024.06.13_19.16.39,--,LTE,-340,-20.0,10.0,7,7,D,PERIODIC,mc4
2024.06.13_19.16.40,--,LTE,-340,-20.0,9.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.41,--,LTE,-340,-20.0,9.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.42,--,LTE,-340,-20.0,7.0,2,9,D,PERIODIC,mc4
2024.06.13_19.16.43,--,LTE,-340,-20.0,11.0,8,7,D,PERIODIC,mc4
2024.06.13_19.16.44,--,LTE,-340,-20.0,6.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.45,--,LTE,-340,-20.0,8.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.46,--,LTE,-340,-20.0,10.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.47,--,LTE,-340,-20.0,11.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.48,--,LTE,-340,-20.0,11.0,4,7,D,PERIODIC,mc4
2024.06.13_19.16.49,--,LTE,-340,-20.0,1.0,4,26,D,PERIODIC,mc4
2024.06.13_19.16.50,--,LTE,-340,-20.0,14.0,14,28,D,PERIODIC,mc4
2024.06.13_19.16.51,--,LTE,-340,-20.0,4.0,11,18,D,PERIODIC,mc4
2024.06.13_19.16.52,--,LTE,-340,-20.0,4.0,66,32,D,PERIODIC,mc4
2024.06.13_19.16.53,--,LTE,-340,-20.0,4.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.54,--,LTE,-340,-20.0,4.0,5,7,D,PERIODIC,mc4
2024.06.13_19.16.55,--,LTE,-340,-20.0,18.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.56,--,LTE,-340,-20.0,18.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.57,--,LTE,-340,-20.0,18.0,4,6,D,PERIODIC,mc4
2024.06.13_19.16.58,--,LTE,-340,-20.0,18.0,6,16,D,PERIODIC,mc4
2024.06.13_19.16.59,--,LTE,-340,-20.0,8.0,6,16,D,PERIODIC,mc4
2024.06.13_19.17.00,--,LTE,-340,-20.0,8.0,4,7,D,PERIODIC,mc4
2024.06.13_19.17.01,--,LTE,-340,-20.0,8.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.03,--,LTE,-340,-20.0,8.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.04,--,LTE,-340,-20.0,8.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.05,--,LTE,-340,-20.0,11.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.06,--,LTE,-340,-20.0,11.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.07,--,LTE,-340,-20.0,11.0,7,7,D,PERIODIC,mc4
2024.06.13_19.17.08,--,LTE,-340,-20.0,11.0,2,6,D,PERIODIC,mc4
2024.06.13_19.17.09,--,LTE,-340,-20.0,11.0,4,10,D,PERIODIC,mc4
2024.06.13_19.17.10,--,LTE,-340,-20.0,17.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.11,--,LTE,-340,-20.0,17.0,8,11,D,PERIODIC,mc4
2024.06.13_19.17.12,--,LTE,-340,-20.0,17.0,1,5,D,PERIODIC,mc4
2024.06.13_19.17.13,--,LTE,-340,-20.0,17.0,5,6,D,PERIODIC,mc4
2024.06.13_19.17.14,--,LTE,-340,-20.0,2.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.15,--,LTE,-340,-20.0,2.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.16,--,LTE,-340,-20.0,2.0,7,6,D,PERIODIC,mc4
2024.06.13_19.17.17,--,LTE,-340,-20.0,0.0,1,5,D,PERIODIC,mc4
2024.06.13_19.17.18,--,LTE,-340,-20.0,0.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.19,--,LTE,-340,-20.0,-3.0,5,7,D,PERIODIC,mc4
2024.06.13_19.17.20,--,LTE,-340,-20.0,-3.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.21,--,LTE,-340,-20.0,-3.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.22,--,LTE,-340,-20.0,-2.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.23,--,LTE,-340,-20.0,-2.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.24,--,LTE,-340,-20.0,-2.0,8,7,D,PERIODIC,mc4
2024.06.13_19.17.25,--,LTE,-340,-20.0,-3.0,1,5,D,PERIODIC,mc4
2024.06.13_19.17.26,--,LTE,-340,-20.0,-3.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.27,--,LTE,-340,-20.0,0.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.28,--,LTE,-340,-20.0,0.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.29,--,LTE,-340,-20.0,0.0,8,7,D,PERIODIC,mc4
2024.06.13_19.17.30,--,LTE,-340,-20.0,0.0,35,57,D,PERIODIC,mc4
2024.06.13_19.17.31,--,LTE,-340,-20.0,9.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.32,--,LTE,-340,-20.0,9.0,1,5,D,PERIODIC,mc4
2024.06.13_19.17.33,--,LTE,-340,-20.0,9.0,7,6,D,PERIODIC,mc4
2024.06.13_19.17.34,--,LTE,-340,-20.0,9.0,4,7,D,PERIODIC,mc4
2024.06.13_19.17.35,--,LTE,-340,-20.0,14.0,5,6,D,PERIODIC,mc4
2024.06.13_19.17.36,--,LTE,-340,-20.0,14.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.37,--,LTE,-340,-20.0,14.0,1,5,D,PERIODIC,mc4
2024.06.13_19.17.38,--,LTE,-340,-20.0,3.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.39,--,LTE,-340,-20.0,3.0,30,40,D,PERIODIC,mc4
2024.06.13_19.17.40,--,LTE,-340,-20.0,3.0,3,7,D,PERIODIC,mc4
2024.06.13_19.17.41,--,LTE,-340,-20.0,3.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.42,--,LTE,-340,-20.0,2.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.43,--,LTE,-340,-20.0,2.0,7,6,D,PERIODIC,mc4
2024.06.13_19.17.44,--,LTE,-340,-20.0,7.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.45,--,LTE,-340,-20.0,7.0,1,5,D,PERIODIC,mc4
2024.06.13_19.17.46,--,LTE,-340,-20.0,8.0,5,5,D,PERIODIC,mc4
2024.06.13_19.17.47,--,LTE,-340,-20.0,8.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.48,--,LTE,-340,-20.0,10.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.49,--,LTE,-340,-20.0,19.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.50,--,LTE,-340,-20.0,19.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.51,--,LTE,-340,-20.0,12.0,5,7,D,PERIODIC,mc4
2024.06.13_19.17.52,--,LTE,-340,-20.0,12.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.53,--,LTE,-340,-20.0,11.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.54,--,LTE,-340,-20.0,14.0,7,6,D,PERIODIC,mc4
2024.06.13_19.17.55,--,LTE,-340,-20.0,14.0,1,5,D,PERIODIC,mc4
2024.06.13_19.17.56,--,LTE,-340,-20.0,17.0,7,7,D,PERIODIC,mc4
2024.06.13_19.17.57,--,LTE,-340,-20.0,17.0,5,6,D,PERIODIC,mc4
2024.06.13_19.17.58,--,LTE,-340,-20.0,9.0,4,6,D,PERIODIC,mc4
2024.06.13_19.17.59,--,LTE,-340,-20.0,9.0,4,6,D,PERIODIC,mc4
2024.06.13_19.18.00,--,LTE,-340,-20.0,10.0,6,25,D,PERIODIC,mc4
2024.06.13_19.18.01,--,LTE,-340,-20.0,10.0,4,6,D,PERIODIC,mc4
2024.06.13_19.18.02,--,LTE,-340,-20.0,9.0,4,7,D,PERIODIC,mc4
2024.06.13_19.18.03,--,LTE,-340,-20.0,9.0,4,6,D,PERIODIC,mc4
2024.06.13_19.18.04,--,LTE,-340,-20.0,9.0,1,5,D,PERIODIC,mc4
2024.06.13_19.18.05,--,LTE,-340,-20.0,7.0,7,6,D,PERIODIC,mc4
2024.06.13_19.18.06,--,LTE,-340,-20.0,7.0,4,6,D,PERIODIC,mc4
2024.06.13_19.18.07,--,LTE,-340,-20.0,-1.0,1,5,D,PERIODIC,mc4
2024.06.13_19.18.08,--,LTE,-340,-20.0,10.0,4,7,D,PERIODIC,mc4
2024.06.13_19.18.09,--,LTE,-340,-20.0,5.0,966,98,D,PERIODIC,mc4
2024.06.13_19.18.10,--,LTE,-340,-20.0,5.0,7,6,D,PERIODIC,mc4
2024.06.13_19.18.11,--,LTE,-340,-20.0,1.0,66,42,D,PERIODIC,mc4
2024.06.13_19.18.12,--,LTE,-340,-20.0,12.0,6,6,D,PERIODIC,mc4
2024.06.13_19.18.13,--,LTE,-340,-20.0,1.0,4,6,D,PERIODIC,mc4
2024.06.13_19.18.14,--,LTE,-340,-20.0,1.0,5,7,D,PERIODIC,mc4
2024.06.13_19.18.15,--,LTE,-340,-20.0,5.0,4,6,D,PERIODIC,mc4
2024.06.13_19.18.16,--,LTE,-340,-20.0,5.0,4,6,D,PERIODIC,mc4
2024.06.13_19.18.17,--,LTE,-340,-20.0,7.0,4,6,D,PERIODIC,mc4
2024.06.13_19.18.18,--,LTE,-340,-20.0,3.0,1,5,D,PERIODIC,mc4
