Timestamp,NetworkTech,NetworkMode,Level,Qual,SNR,DL_bitrate,UL_bitrate,State,EVENT,source_file
2024.06.13_18.49.45,--,5G NSA,-109,-12.0,1.0,6,9,D,PERIODIC,mcar
2024.06.13_18.49.46,--,5G NSA,-104,-12.0,1.0,6,7,D,PERIODIC,mcar
2024.06.13_18.49.47,--,5G NSA,-109,-12.0,1.0,7,15,D,PERIODIC,mcar
2024.06.13_18.49.48,--,5G NSA,-110,-12.0,1.0,7,25,D,PERIODIC,mcar
2024.06.13_18.49.49,--,5G NSA,-109,-12.0,0.0,4,5,D,PERIODIC,mcar
2024.06.13_18.49.50,--,5G NSA,-109,-11.0,-2.0,5,6,D,PERIODIC,mcar
2024.06.13_18.49.51,--,5G NSA,-108,-11.0,-1.0,4,5,D,PERIODIC,mcar
2024.06.13_18.49.52,--,5G NSA,-109,-11.0,-2.0,4,5,D,PERIODIC,mcar
2024.06.13_18.49.54,--,5G NSA,-112,-11.0,4.0,4,5,D,PERIODIC,mcar
2024.06.13_18.49.55,--,5G NSA,-108,-11.0,6.0,4,5,D,PERIODIC,mcar
2024.06.13_18.49.56,--,5G NSA,-107,-11.0,11.0,5,6,D,PERIODIC,mcar
2024.06.13_18.49.57,--,5G NSA,-106,-11.0,11.0,4,5,D,PERIODIC,mcar
2024.06.13_18.49.58,--,5G NSA,-104,-11.0,9.0,5,7,D,PERIODIC,mcar
2024.06.13_18.49.59,--,5G NSA,-106,-11.0,9.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.00,--,5G NSA,-99,-11.0,8.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.01,--,5G NSA,-101,-11.0,8.0,5,7,D,PERIODIC,mcar
2024.06.13_18.50.02,--,5G NSA,-100,-11.0,12.0,4,6,D,PERIODIC,mcar
2024.06.13_18.50.03,--,5G NSA,-101,-11.0,12.0,4,6,D,PERIODIC,mcar
2024.06.13_18.50.04,--,5G NSA,-100,-11.0,11.0,4,6,D,PERIODIC,mcar
2024.06.13_18.50.05,--,5G NSA,-99,-11.0,9.0,5,7,D,PERIODIC,mcar
2024.06.13_18.50.06,--,5G NSA,-100,-11.0,9.0,4,6,D,PERIODIC,mcar
2024.06.13_18.50.07,--,5G NSA,-100,-11.0,12.0,4,7,D,PERIODIC,mcar
2024.06.13_18.50.08,--,5G NSA,-111,-12.0,10.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.09,--,5G NSA,-112,-12.0,9.0,7,5,D,PERIODIC,mcar
2024.06.13_18.50.10,--,5G NSA,-109,-11.0,10.0,4,6,D,PERIODIC,mcar
2024.06.13_18.50.11,--,5G NSA,-112,-12.0,9.0,4,6,D,PERIODIC,mcar
2024.06.13_18.50.12,--,5G NSA,-112,-12.0,9.0,5,7,D,PERIODIC,mcar
2024.06.13_18.50.13,--,5G NSA,-112,-12.0,7.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.14,--,5G NSA,-113,-12.0,7.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.15,--,5G NSA,-114,-13.0,14.0,25,30,D,PERIODIC,mcar
2024.06.13_18.50.16,--,5G NSA,-114,-13.0,14.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.17,--,5G NSA,-114,-13.0,13.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.18,--,5G NSA,-114,-13.0,12.0,5,6,D,PERIODIC,mcar
2024.06.13_18.50.19,--,5G NSA,-114,-14.0,9.0,29,65,D,PERIODIC,mcar
2024.06.13_18.50.20,--,5G NSA,-115,-13.0,8.0,21,34,D,PERIODIC,mcar
2024.06.13_18.50.21,--,5G NSA,-114,-16.0,8.0,7,29,D,PERIODIC,mcar
2024.06.13_18.50.22,--,5G NSA,-109,-12.0,8.0,13,7,D,PERIODIC,mcar
2024.06.13_18.50.23,--,5G NSA,-110,-12.0,8.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.24,--,5G NSA,-109,-12.0,7.0,6,6,D,PERIODIC,mcar
2024.06.13_18.50.25,--,5G NSA,-113,-14.0,8.0,7,14,D,PERIODIC,mcar
2024.06.13_18.50.26,--,5G NSA,-112,-14.0,9.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.27,--,5G NSA,-111,-14.0,9.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.28,--,5G NSA,-113,-14.0,10.0,6,7,D,PERIODIC,mcar
2024.06.13_18.50.29,--,5G NSA,-116,-16.0,13.0,4,6,D,PERIODIC,mcar
2024.06.13_18.50.30,--,5G NSA,-115,-17.0,12.0,5,5,D,PERIODIC,mcar
2024.06.13_18.50.31,--,5G NSA,-113,-16.0,12.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.32,--,5G NSA,-108,-11.0,13.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.33,--,5G NSA,-110,-12.0,15.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.34,--,5G NSA,-111,-12.0,13.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.35,--,5G NSA,-113,-12.0,15.0,4,6,D,PERIODIC,mcar
2024.06.13_18.50.36,--,5G NSA,-113,-12.0,14.0,6,7,D,PERIODIC,mcar
2024.06.13_18.50.37,--,5G NSA,-115,-13.0,12.0,1841,160,D,PERIODIC,mcar
2024.06.13_18.50.38,--,5G NSA,-114,-13.0,12.0,89,10,D,PERIODIC,mcar
2024.06.13_18.50.39,--,5G NSA,-114,-13.0,11.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.40,--,5G NSA,-115,-13.0,9.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.41,--,5G NSA,-113,-13.0,9.0,4,10,D,PERIODIC,mcar
2024.06.13_18.50.42,--,5G NSA,-117,-12.0,8.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.43,--,5G NSA,-114,-12.0,8.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.44,--,5G NSA,-114,-12.0,10.0,4,5,D,PERIODIC,mcar
2024.06.13_18.50.45,--,5G NSA,-116,-12.0,10.0,10,78,D,PERIODIC,mcar
2024.06.13_18.50.46,--,5G NSA,-111,-12.0,13.0,0,0,D,PERIODIC,mcar
2024.06.13_18.50.47,--,5G NSA,-113,-12.0,12.0,0,0,I,PERIODIC,mcar
2024.06.13_18.50.48,--,5G NSA,-110,-12.0,12.0,0,0,I,PERIODIC,mcar
2024.06.13_18.50.48,--,5G NSA,-105,-11.0,11.0,0,0,I,LOG_END,mcar
