Timestamp,NetworkTech,NetworkMode,Level,Qual,SNR,DL_bitrate,UL_bitrate,State,EVENT,source_file
2024.06.13_18.56.35,--,LTE,-340,-20.0,12.0,4,7,D,PERIODIC,mc3
2024.06.13_18.56.36,--,LTE,-340,-20.0,16.0,4,6,D,PERIODIC,mc3
2024.06.13_18.56.37,--,LTE,-340,-20.0,14.0,4,6,D,PERIODIC,mc3
2024.06.13_18.56.38,--,LTE,-340,-20.0,14.0,4,6,D,PERIODIC,mc3
2024.06.13_18.56.39,--,LTE,-340,-20.0,15.0,2678,49,D,PERIODIC,mc3
2024.06.13_18.56.40,--,LTE,-340,-20.0,16.0,1482,24,D,PERIODIC,mc3
2024.06.13_18.56.41,--,LTE,-340,-20.0,20.0,10,20,D,PERIODIC,mc3
2024.06.13_18.56.42,--,LTE,-340,-20.0,19.0,6,6,D,PERIODIC,mc3
2024.06.13_18.56.43,--,LTE,-340,-20.0,16.0,4,6,D,PERIODIC,mc3
2024.06.13_18.56.44,--,LTE,-340,-20.0,15.0,4,6,D,PERIODIC,mc3
2024.06.13_18.56.45,--,LTE,-340,-20.0,15.0,4,6,D,PERIODIC,mc3
2024.06.13_18.56.46,--,LTE,-340,-20.0,15.0,1118,41,D,PERIODIC,mc3
2024.06.13_18.56.47,--,LTE,-340,-20.0,23.0,4600,104,D,PERIODIC,mc3
2024.06.13_18.56.48,--,LTE,-340,-20.0,19.0,2551,180,D,PERIODIC,mc3
2024.06.13_18.56.49,--,LTE,-340,-20.0,16.0,2544,104,D,PERIODIC,mc3
2024.06.13_18.56.50,--,LTE,-340,-20.0,17.0,2485,126,D,PERIODIC,mc3
2024.06.13_18.56.51,--,LTE,-340,-20.0,18.0,2595,141,D,PERIODIC,mc3
2024.06.13_18.56.52,--,LTE,-340,-20.0,15.0,2268,83,D,PERIODIC,mc3
2024.06.13_18.56.53,--,LTE,-340,-20.0,19.0,2617,112,D,PERIODIC,mc3
2024.06.13_18.56.54,--,LTE,-340,-20.0,18.0,2635,178,D,PERIODIC,mc3
2024.06.13_18.56.55,--,LTE,-340,-20.0,16.0,2534,151,D,PERIODIC,mc3
2024.06.13_18.56.56,--,LTE,-340,-20.0,18.0,2409,117,D,PERIODIC,mc3
2024.06.13_18.56.57,--,LTE,-340,-20.0,15.0,2662,72,D,PERIODIC,mc3
2024.06.13_18.56.58,--,LTE,-340,-20.0,14.0,2503,147,D,PERIODIC,mc3
2024.06.13_18.56.59,--,LTE,-340,-20.0,11.0,2093,121,D,PERIODIC,mc3
2024.06.13_18.57.00,--,LTE,-340,-20.0,8.0,748,46,D,PERIODIC,mc3
2024.06.13_18.57.01,--,LTE,-340,-20.0,5.0,481,66,D,PERIODIC,mc3
2024.06.13_18.57.02,--,LTE,-340,-20.0,0.0,918,49,D,PERIODIC,mc3
2024.06.13_18.57.03,--,LTE,-340,-20.0,-2.0,551,35,D,PERIODIC,mc3
2024.06.13_18.57.04,--,LTE,-340,-20.0,-2.0,7,15,D,PERIODIC,mc3
2024.06.13_18.57.05,--,LTE,-340,-20.0,0.0,4,6,D,PERIODIC,mc3
2024.06.13_18.57.06,--,LTE,-340,-20.0,-3.0,4,6,D,PERIODIC,mc3
2024.06.13_18.57.07,--,LTE,-340,-20.0,6.0,4,6,D,PERIODIC,mc3
2024.06.13_18.57.08,--,LTE,-340,-20.0,0.0,7,29,D,PERIODIC,mc3
2024.06.13_18.57.09,--,LTE,-340,-20.0,-3.0,258,18,D,PERIODIC,mc3
2024.06.13_18.57.10,--,LTE,-340,-20.0,-8.0,10,43,D,PERIODIC,mc3
2024.06.13_18.57.11,--,LTE,-340,-20.0,-6.0,0,29,D,PERIODIC,mc3
2024.06.13_18.57.12,--,LTE,-340,-20.0,-9.0,0,24,D,PERIODIC,mc3
2024.06.13_18.57.13,--,LTE,-340,-20.0,-9.0,0,21,D,PERIODIC,mc3
2024.06.13_18.57.14,--,LTE,-340,-20.0,-9.0,0,32,D,PERIODIC,mc3
2024.06.13_18.57.15,--,LTE,-340,-20.0,-6.0,30,10,D,PERIODIC,mc3
2024.06.13_18.57.16,--,LTE,-340,-20.0,-5.0,81,27,D,PERIODIC,mc3
2024.06.13_18.57.17,--,LTE,-340,-20.0,-4.0,174,44,D,PERIODIC,mc3
2024.06.13_18.57.18,--,LTE,-340,-20.0,-1.0,30,54,D,PERIODIC,mc3
2024.06.13_18.57.19,--,LTE,-340,-20.0,-1.0,0,0,D,PERIODIC,mc3
2024.06.13_18.57.20,--,LTE,-340,-20.0,-6.0,0,30,D,PERIODIC,mc3
2024.06.13_18.57.21,--,LTE,-340,-20.0,-6.0,0,0,D,PERIODIC,mc3
2024.06.13_18.57.22,--,LTE,-340,-20.0,-6.0,0,10,D,PERIODIC,mc3
2024.06.13_18.57.23,--,LTE,-340,-20.0,-6.0,0,15,D,PERIODIC,mc3
2024.06.13_18.57.24,--,LTE,-340,-20.0,-6.0,0,13,D,PERIODIC,mc3
2024.06.13_18.57.25,--,LTE,-340,-20.0,-6.0,0,6,D,PERIODIC,mc3
2024.06.13_18.57.26,--,LTE,-340,-20.0,-6.0,0,6,D,PERIODIC,mc3
2024.06.13_18.57.27,--,LTE,-340,-20.0,-6.0,0,9,D,PERIODIC,mc3
2024.06.13_18.57.28,--,LTE,-340,-20.0,-6.0,0,19,D,PERIODIC,mc3
2024.06.13_18.57.29,--,LTE,-340,-20.0,-6.0,0,24,D,PERIODIC,mc3
2024.06.13_18.57.30,--,LTE,-340,-20.0,-3.0,0,10,D,PERIODIC,mc3
2024.06.13_18.57.31,--,LTE,-340,-20.0,-3.0,285,132,D,PERIODIC,mc3
2024.06.13_18.57.32,--,LTE,-340,-20.0,-3.0,548,170,D,PERIODIC,mc3
2024.06.13_18.57.33,--,LTE,-340,-20.0,-1.0,1202,241,D,PERIODIC,mc3
2024.06.13_18.57.34,--,LTE,-340,-20.0,1.0,1271,147,D,PERIODIC,mc3
2024.06.13_18.57.35,--,LTE,-340,-20.0,2.0,1162,53,D,PERIODIC,mc3
2024.06.13_18.57.36,--,LTE,-340,-20.0,2.0,1679,44,D,PERIODIC,mc3
2024.06.13_18.57.37,--,5G NSA,-98,-11.0,3.0,1245,31,D,PERIODIC,mc3
2024.06.13_18.57.38,--,5G NSA,-96,-11.0,3.0,0,31,D,PERIODIC,mc3
2024.06.13_18.57.39,--,5G NSA,-104,-11.0,6.0,4700,116,D,PERIODIC,mc3
2024.06.13_18.57.40,--,5G NSA,-104,-12.0,6.0,2893,196,D,PERIODIC,mc3
2024.06.13_18.57.41,--,5G NSA,-107,-12.0,6.0,2529,140,D,PERIODIC,mc3
2024.06.13_18.57.42,--,5G NSA,-108,-12.0,3.0,2498,124,D,PERIODIC,mc3
2024.06.13_18.57.43,--,5G NSA,-107,-12.0,3.0,2537,81,D,PERIODIC,mc3
2024.06.13_18.57.44,--,5G NSA,-108,-12.0,3.0,2490,94,D,PERIODIC,mc3
2024.06.13_18.57.45,--,5G NSA,1111,1111.0,0.0,0,20,D,PERIODIC,mc3
2024.06.13_18.57.46,--,5G NSA,1111,1111.0,0.0,0,16,D,PERIODIC,mc3
2024.06.13_18.57.47,--,5G NSA,-107,-11.0,6.0,0,5,D,PERIODIC,mc3
2024.06.13_18.57.48,--,5G NSA,-106,-11.0,8.0,0,0,I,PERIODIC,mc3
2024.06.13_18.57.49,--,5G NSA,-105,-11.0,9.0,0,0,I,PERIODIC,mc3
2024.06.13_18.57.50,--,5G NSA,-103,-11.0,9.0,0,4,D,PERIODIC,mc3
2024.06.13_18.57.51,--,5G NSA,-104,-11.0,7.0,0,3,D,PERIODIC,mc3
2024.06.13_18.57.52,--,5G NSA,-102,-11.0,6.0,0,2,D,PERIODIC,mc3
2024.06.13_18.57.53,--,5G NSA,-103,-11.0,8.0,0,2,D,PERIODIC,mc3
2024.06.13_18.57.54,--,5G NSA,-102,-11.0,11.0,0,0,I,PERIODIC,mc3
2024.06.13_18.57.55,--,5G NSA,-102,-11.0,8.0,0,2,D,PERIODIC,mc3
2024.06.13_18.57.56,--,5G NSA,-97,-11.0,9.0,0,4,D,PERIODIC,mc3
2024.06.13_18.57.57,--,5G NSA,-96,-11.0,11.0,0,11,D,PERIODIC,mc3
2024.06.13_18.57.58,--,5G NSA,-96,-11.0,11.0,0,20,D,PERIODIC,mc3
2024.06.13_18.57.59,--,5G NSA,-96,-11.0,11.0,0,32,D,PERIODIC,mc3
2024.06.13_18.58.00,--,5G NSA,-96,-11.0,11.0,0,25,D,PERIODIC,mc3
2024.06.13_18.58.01,--,5G NSA,-96,-11.0,8.0,0,29,D,PERIODIC,mc3
2024.06.13_18.58.02,--,5G NSA,-96,-11.0,8.0,0,22,D,PERIODIC,mc3
2024.06.13_18.58.03,--,5G NSA,-96,-11.0,8.0,0,11,D,PERIODIC,mc3
2024.06.13_18.58.04,--,5G NSA,-118,-12.0,4.0,0,9,D,PERIODIC,mc3
2024.06.13_18.58.05,--,5G NSA,-118,-12.0,4.0,0,18,D,PERIODIC,mc3
2024.06.13_18.58.06,--,5G NSA,-118,-12.0,6.0,0,9,D,PERIODIC,mc3
2024.06.13_18.58.07,--,5G NSA,-118,-12.0,6.0,0,2,D,PERIODIC,mc3
2024.06.13_18.58.08,--,5G NSA,-118,-12.0,6.0,0,8,D,PERIODIC,mc3
2024.06.13_18.58.09,--,5G NSA,-118,-12.0,6.0,0,10,D,PERIODIC,mc3
2024.06.13_18.58.10,--,5G NSA,-116,-11.0,7.0,0,2,D,PERIODIC,mc3
2024.06.13_18.58.11,--,5G NSA,-116,-11.0,7.0,0,5,D,PERIODIC,mc3
2024.06.13_18.58.12,--,5G NSA,-116,-11.0,7.0,0,9,D,PERIODIC,mc3
2024.06.13_18.58.13,--,5G NSA,-116,-11.0,7.0,0,5,D,PERIODIC,mc3
2024.06.13_18.58.14,--,5G NSA,-116,-11.0,7.0,0,0,D,PERIODIC,mc3
2024.06.13_18.58.15,--,5G NSA,-116,-11.0,7.0,0,2,D,PERIODIC,mc3
2024.06.13_18.58.16,--,5G NSA,-117,-12.0,5.0,0,0,D,PERIODIC,mc3
2024.06.13_18.58.17,--,5G NSA,-117,-12.0,5.0,0,17,D,PERIODIC,mc3
2024.06.13_18.58.18,--,5G NSA,-117,-12.0,5.0,0,11,D,PERIODIC,mc3
2024.06.13_18.58.19,--,5G NSA,-117,-12.0,5.0,0,11,D,PERIODIC,mc3
2024.06.13_18.58.20,--,5G NSA,-116,-13.0,1.0,0,8,D,PERIODIC,mc3
2024.06.13_18.58.21,--,5G NSA,-117,-13.0,1.0,0,11,D,PERIODIC,mc3
2024.06.13_18.58.22,--,5G NSA,-123,-14.0,-2.0,28,69,D,PERIODIC,mc3
2024.06.13_18.58.23,--,LTE,-340,-20.0,4.0,96,137,D,PERIODIC,mc3
2024.06.13_18.58.24,--,LTE,-340,-20.0,8.0,497,233,D,PERIODIC,mc3
2024.06.13_18.58.25,--,LTE,-340,-20.0,7.0,1227,166,D,PERIODIC,mc3
2024.06.13_18.58.26,--,LTE,-340,-20.0,12.0,2382,91,D,PERIODIC,mc3
2024.06.13_18.58.27,--,LTE,-340,-20.0,11.0,2881,153,D,PERIODIC,mc3
2024.06.13_18.58.28,--,LTE,-340,-20.0,13.0,4125,167,D,PERIODIC,mc3
2024.06.13_18.58.29,--,LTE,-340,-20.0,9.0,2893,149,D,PERIODIC,mc3
2024.06.13_18.58.30,--,LTE,-340,-20.0,9.0,2261,69,D,PERIODIC,mc3
2024.06.13_18.58.31,--,LTE,-340,-20.0,10.0,1451,99,D,PERIODIC,mc3
2024.06.13_18.58.32,--,LTE,-340,-20.0,8.0,2338,102,D,PERIODIC,mc3
2024.06.13_18.58.33,--,LTE,-340,-20.0,11.0,1536,56,D,PERIODIC,mc3
2024.06.13_18.58.34,--,LTE,-340,-20.0,12.0,3052,93,D,PERIODIC,mc3
2024.06.13_18.58.35,--,LTE,-340,-20.0,12.0,4366,96,D,PERIODIC,mc3
2024.06.13_18.58.36,--,LTE,-340,-20.0,11.0,2922,137,D,PERIODIC,mc3
2024.06.13_18.58.37,--,LTE,-340,-20.0,15.0,2504,77,D,PERIODIC,mc3
2024.06.13_18.58.38,--,LTE,-340,-20.0,14.0,2467,150,D,PERIODIC,mc3
2024.06.13_18.58.39,--,LTE,-340,-20.0,12.0,2506,119,D,PERIODIC,mc3
2024.06.13_18.58.40,--,LTE,-340,-20.0,12.0,2644,124,D,PERIODIC,mc3
2024.06.13_18.58.41,--,LTE,-340,-20.0,11.0,2403,101,D,PERIODIC,mc3
2024.06.13_18.58.42,--,LTE,-340,-20.0,-10.0,1155,55,D,PERIODIC,mc3
2024.06.13_18.58.43,--,LTE,-340,-20.0,-17.0,0,9,D,PERIODIC,mc3
2024.06.13_18.58.44,--,LTE,-340,-20.0,-17.0,0,5,D,PERIODIC,mc3
2024.06.13_18.58.45,--,LTE,-340,-20.0,3.0,0,0,D,PERIODIC,mc3
2024.06.13_18.58.46,--,LTE,-340,-20.0,-13.0,167,41,D,PERIODIC,mc3
2024.06.13_18.58.47,--,LTE,-340,-20.0,-16.0,0,32,D,PERIODIC,mc3
2024.06.13_18.58.48,--,LTE,-340,-20.0,-1.0,0,1,D,PERIODIC,mc3
2024.06.13_18.58.49,--,LTE,-340,-20.0,-1.0,0,13,D,PERIODIC,mc3
2024.06.13_18.58.50,--,LTE,-340,-20.0,-2.0,22,32,D,PERIODIC,mc3
2024.06.13_18.58.51,--,LTE,-340,-20.0,-2.0,2873,63,D,PERIODIC,mc3
2024.06.13_18.58.52,--,LTE,-340,-20.0,1.0,2365,83,D,PERIODIC,mc3
2024.06.13_18.58.53,--,5G NSA,-107,-11.0,2.0,1930,71,D,PERIODIC,mc3
2024.06.13_18.58.54,--,5G NSA,-108,-11.0,4.0,3382,106,D,PERIODIC,mc3
2024.06.13_18.58.55,--,5G NSA,-110,-11.0,3.0,3387,68,D,PERIODIC,mc3
2024.06.13_18.58.56,--,5G NSA,-111,-11.0,7.0,2572,131,D,PERIODIC,mc3
2024.06.13_18.58.57,--,5G NSA,-108,-11.0,3.0,1143,38,D,PERIODIC,mc3
2024.06.13_18.58.58,--,5G NSA,-110,-11.0,0.0,2860,87,D,PERIODIC,mc3
2024.06.13_18.58.59,--,5G NSA,-109,-11.0,0.0,326,17,D,PERIODIC,mc3
2024.06.13_18.59.00,--,LTE,-340,-20.0,9.0,14,6,D,PERIODIC,mc3
2024.06.13_18.59.01,--,LTE,-340,-20.0,9.0,3976,94,D,PERIODIC,mc3
2024.06.13_18.59.02,--,LTE,-340,-20.0,15.0,3693,106,D,PERIODIC,mc3
2024.06.13_18.59.03,--,LTE,-340,-20.0,14.0,2709,109,D,PERIODIC,mc3
2024.06.13_18.59.04,--,LTE,-340,-20.0,-15.0,1516,65,D,PERIODIC,mc3
2024.06.13_18.59.05,--,LTE,-340,-20.0,-15.0,0,5,D,PERIODIC,mc3
2024.06.13_18.59.06,--,LTE,-340,-20.0,-13.0,0,9,D,PERIODIC,mc3
2024.06.13_18.59.07,--,LTE,-340,-20.0,-11.0,0,10,D,PERIODIC,mc3
2024.06.13_18.59.08,--,LTE,-340,-20.0,-11.0,168,19,D,PERIODIC,mc3
2024.06.13_18.59.09,--,LTE,-340,-20.0,-10.0,259,50,D,PERIODIC,mc3
2024.06.13_18.59.10,--,5G NSA,-120,-12.0,-10.0,364,52,D,PERIODIC,mc3
2024.06.13_18.59.11,--,5G NSA,-114,-12.0,-11.0,859,18,D,PERIODIC,mc3
2024.06.13_18.59.12,--,5G NSA,-114,-11.0,-11.0,476,19,D,PERIODIC,mc3
2024.06.13_18.59.13,--,LTE,-340,-20.0,1.0,383,7,D,PERIODIC,mc3
2024.06.13_18.59.14,--,LTE,-340,-20.0,-5.0,2321,44,D,PERIODIC,mc3
2024.06.13_18.59.15,--,LTE,-340,-20.0,-5.0,8,7,D,PERIODIC,mc3
2024.06.13_18.59.16,--,LTE,-340,-20.0,-8.0,0,5,D,PERIODIC,mc3
2024.06.13_18.59.17,--,LTE,-340,-20.0,2.0,6,13,D,PERIODIC,mc3
2024.06.13_18.59.18,--,LTE,-340,-20.0,-16.0,7,6,D,PERIODIC,mc3
2024.06.13_18.59.19,--,LTE,-340,-20.0,-16.0,11,42,D,PERIODIC,mc3
2024.06.13_18.59.20,--,LTE,-340,-20.0,-11.0,0,16,D,PERIODIC,mc3
2024.06.13_18.59.21,--,LTE,-340,-20.0,-13.0,0,25,D,PERIODIC,mc3
2024.06.13_18.59.22,--,LTE,-340,-20.0,-13.0,0,9,D,PERIODIC,mc3
2024.06.13_18.59.23,--,LTE,-340,-20.0,-5.0,205,62,D,PERIODIC,mc3
2024.06.13_18.59.24,--,LTE,-340,-20.0,-5.0,4545,47,D,PERIODIC,mc3
2024.06.13_18.59.25,--,LTE,-340,-20.0,-2.0,8297,75,D,PERIODIC,mc3
2024.06.13_18.59.26,--,LTE,-340,-20.0,-10.0,9890,106,D,PERIODIC,mc3
2024.06.13_18.59.27,--,LTE,-340,-20.0,-11.0,4136,43,D,PERIODIC,mc3
2024.06.13_18.59.28,--,LTE,-340,-20.0,-6.0,4,6,D,PERIODIC,mc3
2024.06.13_18.59.29,--,LTE,-340,-20.0,-7.0,0,5,D,PERIODIC,mc3
2024.06.13_18.59.30,--,LTE,-340,-20.0,-10.0,14,14,D,PERIODIC,mc3
2024.06.13_18.59.31,--,LTE,-340,-20.0,-10.0,4,5,D,PERIODIC,mc3
2024.06.13_18.59.32,--,LTE,-340,-20.0,4.0,4,6,D,PERIODIC,mc3
2024.06.13_18.59.33,--,5G NSA,-111,-12.0,10.0,4,6,D,PERIODIC,mc3
2024.06.13_18.59.34,--,5G NSA,-114,-12.0,10.0,4,6,D,PERIODIC,mc3
2024.06.13_18.59.35,--,5G NSA,-117,-12.0,8.0,4,7,D,PERIODIC,mc3
2024.06.13_18.59.36,--,5G NSA,-117,-12.0,5.0,4,5,D,PERIODIC,mc3
2024.06.13_18.59.38,--,LTE,-340,-20.0,1.0,0,9,D,PERIODIC,mc3
2024.06.13_18.59.39,--,LTE,-340,-20.0,0.0,0,14,D,PERIODIC,mc3
2024.06.13_18.59.40,--,LTE,-340,-20.0,0.0,0,7,D,PERIODIC,mc3
2024.06.13_18.59.41,--,LTE,-340,-20.0,-3.0,0,0,I,PERIODIC,mc3
2024.06.13_18.59.42,--,LTE,-340,-20.0,-6.0,0,5,D,PERIODIC,mc3
2024.06.13_18.59.43,--,LTE,-340,-20.0,-6.0,20,53,D,PERIODIC,mc3
2024.06.13_18.59.44,--,LTE,-340,-20.0,-5.0,132,133,D,PERIODIC,mc3
2024.06.13_18.59.45,--,LTE,-340,-20.0,-6.0,94,48,D,PERIODIC,mc3
2024.06.13_18.59.46,--,LTE,-340,-20.0,0.0,4,6,D,PERIODIC,mc3
2024.06.13_18.59.47,--,LTE,-340,-20.0,3.0,7,12,D,PERIODIC,mc3
2024.06.13_18.59.48,--,LTE,-340,-20.0,0.0,113,58,D,PERIODIC,mc3
2024.06.13_18.59.49,--,LTE,-340,-20.0,-1.0,5,7,D,PERIODIC,mc3
2024.06.13_18.59.50,--,LTE,-340,-20.0,12.0,23,31,D,PERIODIC,mc3
2024.06.13_18.59.51,--,LTE,-340,-20.0,12.0,7,10,D,PERIODIC,mc3
2024.06.13_18.59.52,--,LTE,-340,-20.0,14.0,81,49,D,PERIODIC,mc3
2024.06.13_18.59.53,--,LTE,-340,-20.0,6.0,3335,99,D,PERIODIC,mc3
2024.06.13_18.59.54,--,5G NSA,-111,-11.0,0.0,1153,15,D,PERIODIC,mc3
2024.06.13_18.59.55,--,5G NSA,-109,-11.0,10.0,4,6,D,PERIODIC,mc3
2024.06.13_18.59.56,--,5G NSA,-107,-11.0,12.0,5,7,D,PERIODIC,mc3
2024.06.13_18.59.57,--,5G NSA,-106,-11.0,12.0,4,7,D,PERIODIC,mc3
2024.06.13_18.59.58,--,5G NSA,-102,-11.0,12.0,4,6,D,PERIODIC,mc3
2024.06.13_18.59.59,--,5G NSA,-97,-11.0,14.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.00,--,5G NSA,-108,-11.0,13.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.01,--,5G NSA,-113,-11.0,16.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.02,--,5G NSA,-110,-11.0,16.0,4,7,D,PERIODIC,mc3
2024.06.13_19.00.03,--,5G NSA,-97,-11.0,17.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.04,--,5G NSA,-106,-11.0,20.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.05,--,5G NSA,-110,-11.0,18.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.06,--,5G NSA,-109,-11.0,16.0,1,5,D,PERIODIC,mc3
2024.06.13_19.00.07,--,5G NSA,-119,-12.0,14.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.08,--,5G NSA,-117,-12.0,14.0,42,31,D,PERIODIC,mc3
2024.06.13_19.00.09,--,5G NSA,-118,-13.0,10.0,32,8,D,PERIODIC,mc3
2024.06.13_19.00.10,--,5G NSA,-115,-12.0,7.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.11,--,5G NSA,-118,-12.0,6.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.12,--,5G NSA,-114,-12.0,4.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.13,--,5G NSA,-117,-12.0,3.0,5,7,D,PERIODIC,mc3
2024.06.13_19.00.14,--,5G NSA,-117,-12.0,4.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.15,--,5G NSA,-119,-13.0,4.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.16,--,5G NSA,-122,-13.0,3.0,0,5,D,PERIODIC,mc3
2024.06.13_19.00.17,--,LTE,-340,-20.0,0.0,13,14,D,PERIODIC,mc3
2024.06.13_19.00.18,--,LTE,-340,-20.0,1.0,7,7,D,PERIODIC,mc3
2024.06.13_19.00.19,--,LTE,-340,-20.0,0.0,0,9,D,PERIODIC,mc3
2024.06.13_19.00.20,--,LTE,-340,-20.0,0.0,14,20,D,PERIODIC,mc3
2024.06.13_19.00.21,--,LTE,-340,-20.0,0.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.22,--,5G NSA,-108,-11.0,4.0,1622,50,D,PERIODIC,mc3
2024.06.13_19.00.23,--,LTE,-340,-20.0,5.0,2758,66,D,PERIODIC,mc3
2024.06.13_19.00.24,--,LTE,-340,-20.0,5.0,9,15,D,PERIODIC,mc3
2024.06.13_19.00.25,--,LTE,-340,-20.0,7.0,4,5,D,PERIODIC,mc3
2024.06.13_19.00.26,--,LTE,-340,-20.0,7.0,7,10,D,PERIODIC,mc3
2024.06.13_19.00.27,--,LTE,-340,-20.0,7.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.28,--,LTE,-340,-20.0,7.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.29,--,LTE,-340,-20.0,7.0,4,7,D,PERIODIC,mc3
2024.06.13_19.00.30,--,LTE,-340,-20.0,5.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.31,--,LTE,-340,-20.0,5.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.32,--,LTE,-340,-20.0,3.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.33,--,LTE,-340,-20.0,4.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.34,--,LTE,-340,-20.0,2.0,7,7,D,PERIODIC,mc3
2024.06.13_19.00.35,--,LTE,-340,-20.0,3.0,5,6,D,PERIODIC,mc3
2024.06.13_19.00.36,--,LTE,-340,-20.0,1.0,2,5,D,PERIODIC,mc3
2024.06.13_19.00.37,--,LTE,-340,-20.0,7.0,7,6,D,PERIODIC,mc3
2024.06.13_19.00.38,--,LTE,-340,-20.0,7.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.39,--,LTE,-340,-20.0,5.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.40,--,LTE,-340,-20.0,2.0,4,7,D,PERIODIC,mc3
2024.06.13_19.00.41,--,LTE,-340,-20.0,5.0,4,5,D,PERIODIC,mc3
2024.06.13_19.00.42,--,LTE,-340,-20.0,4.0,4,5,D,PERIODIC,mc3
2024.06.13_19.00.43,--,LTE,-340,-20.0,4.0,4,5,D,PERIODIC,mc3
2024.06.13_19.00.44,--,LTE,-340,-20.0,1.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.45,--,LTE,-340,-20.0,1.0,4,6,D,PERIODIC,mc3
2024.06.13_19.00.46,--,LTE,-340,-20.0,0.0,4,11,D,PERIODIC,mc3
