Timestamp,NetworkTech,NetworkMode,Level,Qual,SNR,DL_bitrate,UL_bitrate,State,EVENT,source_file
2024.06.15_09.09.19,--,5G NSA,-112,-12.0,21.0,7,18,D,PERIODIC,mc8
2024.06.15_09.09.20,--,5G NSA,-113,-12.0,20.0,0,29,D,PERIODIC,mc8
2024.06.15_09.09.21,--,5G NSA,-122,-14.0,22.0,41,53,D,PERIODIC,mc8
2024.06.15_09.09.22,--,5G NSA,-122,-14.0,22.0,3,5,D,PERIODIC,mc8
2024.06.15_09.09.23,--,LTE,-340,-20.0,21.0,4,5,D,PERIODIC,mc8
2024.06.15_09.09.24,--,5G NSA,-96,-12.0,20.0,4,6,D,PERIODIC,mc8
2024.06.15_09.09.25,--,5G NSA,-98,-12.0,20.0,4,5,D,PERIODIC,mc8
2024.06.15_09.09.26,--,5G NSA,-98,-12.0,18.0,8,14,D,PERIODIC,mc8
2024.06.15_09.09.27,--,5G NSA,-98,-11.0,18.0,4,5,D,PERIODIC,mc8
2024.06.15_09.09.28,--,5G NSA,-97,-11.0,17.0,421,74,D,PERIODIC,mc8
2024.06.15_09.09.29,--,5G NSA,-102,-11.0,17.0,222,18,D,PERIODIC,mc8
2024.06.15_09.09.30,--,5G NSA,-95,-11.0,16.0,4,5,D,PERIODIC,mc8
2024.06.15_09.09.31,--,5G NSA,-92,-11.0,16.0,4,5,D,PERIODIC,mc8
2024.06.15_09.09.32,--,5G NSA,-100,-11.0,15.0,83,115,D,PERIODIC,mc8
2024.06.15_09.09.33,--,5G NSA,-101,-12.0,18.0,3,1,D,PERIODIC,mc8
2024.06.15_09.09.34,--,5G NSA,-98,-12.0,17.0,0,0,I,PERIODIC,mc8
2024.06.15_09.09.35,--,5G NSA,-104,-12.0,17.0,0,0,I,PERIODIC,mc8
2024.06.15_09.09.36,--,5G NSA,-107,-13.0,19.0,0,0,I,PERIODIC,mc8
2024.06.15_09.09.36,--,5G NSA,-107,-13.0,19.0,0,0,I,LOG_END,mc8
