Video,Quality,Video Bytes Downloaded,Loaded Percentage,Eid,Date,Time
Baur2Ypgd60,large,0.8138927789,81.4,mcar2,2024-06-14,18:53:08
Baur2Ypgd60,large,0.8138927789,81.4,mcar2,2024-06-14,18:53:09
Baur2Ypgd60,large,0.8138927789,81.4,mcar2,2024-06-14,18:53:10
Baur2Ypgd60,large,0.8138927789,81.4,mcar2,2024-06-14,18:53:11
Baur2Ypgd60,large,0.8138927789,81.4,mcar2,2024-06-14,18:53:12
Baur2Ypgd60,large,0.8138927789,81.4,mcar2,2024-06-14,18:53:13
Baur2Ypgd60,large,0.8301706345,83.0,mcar2,2024-06-14,18:53:14
Baur2Ypgd60,large,0.8301706345,83.0,mcar2,2024-06-14,18:53:15
Baur2Ypgd60,large,0.8301706345,83.0,mcar2,2024-06-14,18:53:16
Baur2Ypgd60,large,0.8301706345,83.0,mcar2,2024-06-14,18:53:17
Baur2Ypgd60,large,0.8495469428,85.0,mcar2,2024-06-14,18:53:18
Baur2Ypgd60,large,0.8495469428,85.0,mcar2,2024-06-14,18:53:19
Baur2Ypgd60,large,0.8495469428,85.0,mcar2,2024-06-14,18:53:20
Baur2Ypgd60,large,0.8495469428,85.0,mcar2,2024-06-14,18:53:21
Baur2Ypgd60,large,0.8825954787,88.3,mcar2,2024-06-14,18:53:22
Baur2Ypgd60,large,0.8825954787,88.3,mcar2,2024-06-14,18:53:23
Baur2Ypgd60,large,0.8825954787,88.3,mcar2,2024-06-14,18:53:24
Baur2Ypgd60,large,0.8825954787,88.3,mcar2,2024-06-14,18:53:25
Baur2Ypgd60,large,0.8825954787,88.3,mcar2,2024-06-14,18:53:26
Baur2Ypgd60,large,0.8825954787,88.3,mcar2,2024-06-14,18:53:27
Baur2Ypgd60,hd720,0.8825954787,88.3,mcar2,2024-06-14,18:53:28
Baur2Ypgd60,hd720,0.8825954787,88.3,mcar2,2024-06-14,18:53:29
Baur2Ypgd60,hd720,0.8825954787,88.3,mcar2,2024-06-14,18:53:30
Baur2Ypgd60,hd720,0.8825954787,88.3,mcar2,2024-06-14,18:53:31
Baur2Ypgd60,hd720,0.8825954787,88.3,mcar2,2024-06-14,18:53:32
Baur2Ypgd60,hd720,0.9167906861,91.7,mcar2,2024-06-14,18:53:33
Baur2Ypgd60,hd720,0.9167906861,91.7,mcar2,2024-06-14,18:53:34
