Video,Quality,Video Bytes Downloaded,Loaded Percentage,Eid,Date,Time
9ZfN87gSjvI,large,0.6608627707,66.1,mc4,2024-06-14,19:15:04
9ZfN87gSjvI,large,0.6608627707,66.1,mc4,2024-06-14,19:15:05
9ZfN87gSjvI,large,0.6608627707,66.1,mc4,2024-06-14,19:15:06
9ZfN87gSjvI,large,0.6608627707,66.1,mc4,2024-06-14,19:15:07
9ZfN87gSjvI,large,0.6608627707,66.1,mc4,2024-06-14,19:15:08
9ZfN87gSjvI,large,0.6795495275,68.0,mc4,2024-06-14,19:15:09
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:10
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:11
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:12
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:13
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:14
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:15
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:16
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:17
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:18
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:19
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:20
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:21
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:22
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:23
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:24
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:25
9ZfN87gSjvI,large,0.7027651113,70.3,mc4,2024-06-14,19:15:26
9ZfN87gSjvI,large,0.761006216,76.1,mc4,2024-06-14,19:15:27
9ZfN87gSjvI,large,0.761006216,76.1,mc4,2024-06-14,19:15:28
9ZfN87gSjvI,large,0.761006216,76.1,mc4,2024-06-14,19:15:29
9ZfN87gSjvI,large,0.761006216,76.1,mc4,2024-06-14,19:15:30
9ZfN87gSjvI,large,0.7882452642,78.8,mc4,2024-06-14,19:15:31
9ZfN87gSjvI,large,0.7882452642,78.8,mc4,2024-06-14,19:15:32
9ZfN87gSjvI,large,0.7882452642,78.8,mc4,2024-06-14,19:15:33
9ZfN87gSjvI,large,0.7882452642,78.8,mc4,2024-06-14,19:15:34
9ZfN87gSjvI,large,0.7882452642,78.8,mc4,2024-06-14,19:15:35
9ZfN87gSjvI,large,0.7882452642,78.8,mc4,2024-06-14,19:15:36
9ZfN87gSjvI,large,0.7882452642,78.8,mc4,2024-06-14,19:15:37
9ZfN87gSjvI,large,0.8154843124,81.5,mc4,2024-06-14,19:15:38
9ZfN87gSjvI,large,0.8154843124,81.5,mc4,2024-06-14,19:15:39
9ZfN87gSjvI,large,0.8154843124,81.5,mc4,2024-06-14,19:15:40
9ZfN87gSjvI,large,0.8154843124,81.5,mc4,2024-06-14,19:15:41
9ZfN87gSjvI,large,0.8154843124,81.5,mc4,2024-06-14,19:15:42
9ZfN87gSjvI,large,0.8154843124,81.5,mc4,2024-06-14,19:15:43
9ZfN87gSjvI,large,0.8154843124,81.5,mc4,2024-06-14,19:15:44
9ZfN87gSjvI,large,0.8307890266,83.1,mc4,2024-06-14,19:15:45
9ZfN87gSjvI,large,0.8307890266,83.1,mc4,2024-06-14,19:15:46
9ZfN87gSjvI,large,0.8307890266,83.1,mc4,2024-06-14,19:15:47
9ZfN87gSjvI,large,0.8307890266,83.1,mc4,2024-06-14,19:15:48
9ZfN87gSjvI,large,0.8543972384,85.4,mc4,2024-06-14,19:15:49
9ZfN87gSjvI,large,0.8543972384,85.4,mc4,2024-06-14,19:15:50
9ZfN87gSjvI,large,0.8543972384,85.4,mc4,2024-06-14,19:15:51
9ZfN87gSjvI,large,0.8543972384,85.4,mc4,2024-06-14,19:15:52
9ZfN87gSjvI,large,0.8543972384,85.4,mc4,2024-06-14,19:15:53
9ZfN87gSjvI,large,0.8543972384,85.4,mc4,2024-06-14,19:15:54
9ZfN87gSjvI,large,0.8774845378,87.7,mc4,2024-06-14,19:15:55
9ZfN87gSjvI,large,0.8774845378,87.7,mc4,2024-06-14,19:15:56
9ZfN87gSjvI,large,0.8774845378,87.7,mc4,2024-06-14,19:15:57
9ZfN87gSjvI,large,0.8774845378,87.7,mc4,2024-06-14,19:15:58
9ZfN87gSjvI,large,0.8774845378,87.7,mc4,2024-06-14,19:15:59
9ZfN87gSjvI,large,0.8774845378,87.7,mc4,2024-06-14,19:16:00
9ZfN87gSjvI,large,0.8891623031,88.9,mc4,2024-06-14,19:16:01
9ZfN87gSjvI,large,0.8891623031,88.9,mc4,2024-06-14,19:16:02
9ZfN87gSjvI,large,0.8891623031,88.9,mc4,2024-06-14,19:16:03
9ZfN87gSjvI,large,0.9121213181,91.2,mc4,2024-06-14,19:16:04
