Video,Quality,Status,TimeStall,Eid,Date,Time,Category
9jrP7460a4o,"unknown,",-1,0.0,mc5,2024-06-14,15:37:08,unstarted
9jrP7460a4o,"unknown,",3,0.0,mc5,2024-06-14,15:37:08,buffering
9jrP7460a4o,"large,",1,0.0407119485,mc5,2024-06-14,15:37:09,playing
9jrP7460a4o,"large,",0,302.181,mc5,2024-06-14,15:42:12,ended
