Video,Quality,Status,TimeStall,Eid,Date,Time,Category
JMbBjKnUoC4,"unknown,",-1,0.0,mc3,2024-06-14,18:56:19,unstarted
JMbBjKnUoC4,"unknown,",3,0.0,mc3,2024-06-14,18:56:19,buffering
JMbBjKnUoC4,"hd1080,",1,0.07331104196,mc3,2024-06-14,18:56:20,playing
JMbBjKnUoC4,"hd720,",0,390.621,mc3,2024-06-14,19:02:51,ended
